edge,adamic_adar,jaccard,preferential_attachment,resource_allocation,common_neighbors,shortest_path,deg_u,deg_v,wdeg_u,wdeg_v,clustering_u,clustering_v,label
"('rosaleefleming', 'vkaminski')",0.0,0.0,2,0.0,0,-1,2,1,20,50,0.0,0.0,0
"('joehartsoe', 'davidoxley')",0.0,0.0,12,0.0,0,3,2,6,7,43,1.0,0.26666666666666666,0
"('ziminlu', 'frankermis')",0.0,0.0,2,0.0,0,4,2,1,12,6,0.0,0.0,0
"('dutchquigley', 'gregjohnston')",0.36067376022224085,0.125,20,0.0625,1,2,4,5,27,16,0.6666666666666666,0.4,0
"('brianredmond', 'lindydonoho')",0.0,0.0,20,0.0,0,6,4,5,42,7,0.3333333333333333,0.4,0
"('gregwhalley', 'chrisstokley')",0.0,0.0,21,0.0,0,3,7,3,17,9,0.38095238095238093,0.3333333333333333,0
"('mikegrigsby', 'brianredmond')",0.8069036366755264,0.2222222222222222,28,0.16783216783216784,2,2,7,4,59,42,0.14285714285714285,0.3333333333333333,0
"('brianredmond', 'matthewlenhart')",0.0,0.0,16,0.0,0,3,4,4,42,56,0.3333333333333333,0.16666666666666666,0
"('johnlavorato', 'elizabethlinnell')",0.0,0.0,11,0.0,0,3,11,1,42,2,0.14545454545454545,0.0,0
"('cheryljohnson', 'arsystem')",0.36067376022224085,0.2,8,0.0625,1,2,2,4,59,29,1.0,0.16666666666666666,0
"('travismccullough', 'victorlamadrid')",0.0,0.0,8,0.0,0,5,4,2,12,4,0.16666666666666666,0.0,0
"('jimschwieger', 'michellecash')",0.0,0.0,9,0.0,0,4,3,3,9,7,0.0,0.0,0
"('lornabrennan', 'davidoxley')",0.0,0.0,12,0.0,0,5,2,6,2,43,0.0,0.26666666666666666,0
"('tanajones', 'cindyolson')",0.0,0.0,16,0.0,0,3,16,1,216,5,0.13333333333333333,0.0,0
"('frankermis', 'cindyolson')",0.0,0.0,1,0.0,0,4,1,1,6,5,0.0,0.0,0
"('davidport', 'stephaniesever')",0.0,0.0,15,0.0,0,3,5,3,19,40,0.1,0.3333333333333333,0
"('kamkeiser', 'info')",0.0,0.0,3,0.0,0,7,3,1,13,3,0.0,0.0,0
"('cheryljohnson', 'peterkeohane')",0.0,0.0,14,0.0,0,3,2,7,59,31,1.0,0.09523809523809523,0
"('elizabethlinnell', 'robertfrank')",0.0,0.0,3,0.0,0,4,1,3,2,11,0.0,0.3333333333333333,0
"('kennethlay', 'joehartsoe')",0.0,0.0,2,0.0,0,4,1,2,1,7,0.0,1.0,0
"('andyzipper', 'victorlamadrid')",0.0,0.0,6,0.0,0,5,3,2,10,4,0.0,0.0,0
"('stewartrosman', 'paulkaufman')",0.0,0.0,9,0.0,0,4,3,3,14,100,0.3333333333333333,1.0,0
"('cheryljohnson', 'dutchquigley')",0.36067376022224085,0.2,8,0.0625,1,2,2,4,59,27,1.0,0.6666666666666666,0
"('psellers', 'keithholst')",0.0,0.0,4,0.0,0,6,2,2,12,16,1.0,1.0,0
"('robertfrank', 'stephaniesever')",0.0,0.0,9,0.0,0,3,3,3,11,40,0.3333333333333333,0.3333333333333333,0
"('errolmclaughlin', 'tanyarohauer')",0.0,0.0,14,0.0,0,3,2,7,19,55,0.0,0.14285714285714285,0
"('robertbadeer', 'marieheard')",0.0,0.0,4,0.0,0,4,2,2,12,8,0.0,1.0,0
"('ericbass', 'vkamins')",0.0,0.0,2,0.0,0,-1,2,1,31,50,0.0,0.0,0
"('andyzipper', 'robertfrank')",0.0,0.0,9,0.0,0,3,3,3,10,11,0.0,0.3333333333333333,0
"('davidoxley', 'errolmclaughlin')",0.0,0.0,12,0.0,0,3,6,2,43,19,0.26666666666666666,0.0,0
"('audreyrobertson', 'jamesderrick')",0.0,0.0,24,0.0,0,3,4,6,5,9,0.5,0.06666666666666667,0
"('gregwhalley', 'juliamurray')",0.0,0.0,7,0.0,0,4,7,1,17,2,0.38095238095238093,0.0,0
"('travismccullough', 'cameron')",0.0,0.0,12,0.0,0,4,4,3,12,56,0.16666666666666666,0.6666666666666666,0
"('dutchquigley', 'jimschwieger')",0.0,0.0,12,0.0,0,3,4,3,27,9,0.6666666666666666,0.0,0
"('peterkeohane', 'stuartzisman')",0.3898712452512801,0.1,28,0.07692307692307693,1,2,7,4,31,9,0.09523809523809523,0.16666666666666666,0
"('stuartzisman', 'info')",0.0,0.0,4,0.0,0,5,4,1,9,3,0.16666666666666666,0.0,0
"('karendenne', 'rosaleefleming')",0.3789231816899512,0.16666666666666666,10,0.07142857142857142,1,2,5,2,176,20,0.4,0.0,0
"('sheilaglover', 'elizabethlinnell')",0.0,0.0,3,0.0,0,4,3,1,20,2,0.0,0.0,0
"('lesliereeves', 'garyhickerson')",0.40242960438184466,0.3333333333333333,3,0.08333333333333333,1,2,1,3,16,8,0.0,0.0,0
"('travismccullough', 'info')",0.0,0.0,4,0.0,0,5,4,1,12,3,0.16666666666666666,0.0,0
"('pattisullivan', 'frankermis')",0.0,0.0,2,0.0,0,3,2,1,5,6,0.0,0.0,0
"('vkamins', 'robertfrank')",0.0,0.0,3,0.0,0,-1,1,3,50,11,0.0,0.3333333333333333,0
"('peterkeohane', 'janetdietrich')",0.0,0.0,14,0.0,0,3,7,2,31,2,0.09523809523809523,0.0,0
"('amyfitzpatrick', 'lorrainelindberg')",0.0,0.0,8,0.0,0,6,2,4,4,5,1.0,0.5,0
"('vkamins', 'jimschwieger')",0.0,0.0,3,0.0,0,-1,1,3,50,9,0.0,0.0,0
"('kennethlay', 'sheilaglover')",0.0,0.0,3,0.0,0,4,1,3,1,20,0.0,0.0,0
"('ziminlu', 'lorrainelindberg')",0.0,0.0,8,0.0,0,8,2,4,12,5,0.0,0.5,0
"('sarahnovosel', 'errolmclaughlin')",0.0,0.0,10,0.0,0,4,5,2,47,19,0.4,0.0,0
"('molliegustafson', 'alanaronowitz')",0.0,0.0,3,0.0,0,4,1,3,1,48,0.0,0.3333333333333333,0
"('lisamellencamp', 'debraperlingiere')",0.6213349345596119,0.1111111111111111,24,0.2,1,2,6,4,18,38,0.06666666666666667,0.0,0
"('suzanneadams', 'russelldiamond')",0.0,0.0,1,0.0,0,4,1,1,42,12,0.0,0.0,0
"('mikemaggi', 'edwardsacks')",0.0,0.0,14,0.0,0,3,2,7,47,67,1.0,0.23809523809523808,0
"('stephaniesever', 'laureladams')",0.7631033646040855,0.3333333333333333,15,0.14583333333333331,2,2,3,5,40,107,0.3333333333333333,0.5,0
"('chrisabel', 'cheryljohnson')",0.0,0.0,2,0.0,0,3,1,2,4,59,0.0,1.0,0
"('davidoxley', 'sheilaglover')",0.0,0.0,18,0.0,0,3,6,3,43,20,0.26666666666666666,0.0,0
"('suzanneadams', 'richardcausey')",0.0,0.0,1,0.0,0,4,1,1,42,6,0.0,0.0,0
"('stephaniesever', 'richardshapiro')",0.0,0.0,27,0.0,0,4,3,9,40,224,0.3333333333333333,0.3611111111111111,0
"('janetdietrich', 'torikuykendall')",0.0,0.0,14,0.0,0,3,2,7,2,39,0.0,0.09523809523809523,0
"('kaymann', 'mikemaggi')",0.0,0.0,18,0.0,0,4,9,2,127,47,0.09523809523809523,1.0,0
"('kaymann', 'richardcausey')",0.0,0.0,9,0.0,0,3,9,1,127,6,0.09523809523809523,0.0,0
"('arsystem', 'juliamurray')",0.0,0.0,4,0.0,0,3,4,1,29,2,0.16666666666666666,0.0,0
"('jimschwieger', 'garyhickerson')",0.0,0.0,9,0.0,0,3,3,3,9,8,0.0,0.0,0
"('robertbadeer', 'amyfitzpatrick')",0.0,0.0,4,0.0,0,4,2,2,12,4,0.0,1.0,0
"('frankermis', 'audreyrobertson')",0.0,0.0,4,0.0,0,6,1,4,6,5,0.0,0.5,0
"('rosaleefleming', 'victorlamadrid')",0.0,0.0,4,0.0,0,7,2,2,20,4,0.0,0.0,0
"('sheilaglover', 'info')",0.0,0.0,3,0.0,0,6,3,1,20,3,0.0,0.0,0
"('gregwhalley', 'elizabethsager')",0.4170323914242463,0.05263157894736842,91,0.09090909090909091,1,2,7,13,17,78,0.38095238095238093,0.08974358974358974,0
"('elizabethlinnell', 'tklohman')",0.0,0.0,4,0.0,0,3,1,4,2,4,0.0,0.6666666666666666,0
"('garyhickerson', 'johnarnold')",0.0,0.0,24,0.0,0,3,3,8,8,122,0.0,0.17857142857142858,0
"('markkoenig', 'edwardsacks')",0.0,0.0,7,0.0,0,4,1,7,5,67,0.0,0.23809523809523808,0
"('shonawilson', 'gregjohnston')",0.0,0.0,15,0.0,0,3,3,5,7,16,0.6666666666666666,0.4,0
"('kaymann', 'peterkeohane')",0.3898712452512801,0.07142857142857142,63,0.07692307692307693,1,2,9,7,127,31,0.09523809523809523,0.09523809523809523,0
"('christianyoder', 'vkaminski')",0.0,0.0,5,0.0,0,-1,5,1,34,50,0.1,0.0,0
"('brenthendry', 'stevenharris')",0.0,0.0,35,0.0,0,4,5,7,43,29,0.7,0.23809523809523808,0
"('matthewlenhart', 'kennethlay')",0.0,0.0,4,0.0,0,5,4,1,56,1,0.16666666666666666,0.0,0
"('susanbailey', 'lindydonoho')",0.0,0.0,25,0.0,0,5,5,5,36,7,0.4,0.4,0
"('chrisgermany', 'mikegrigsby')",0.0,0.0,21,0.0,0,3,3,7,18,59,0.0,0.14285714285714285,0
"('shonawilson', 'johnarnold')",0.0,0.0,24,0.0,0,4,3,8,7,122,0.6666666666666666,0.17857142857142858,0
"('johnlavorato', 'pattisullivan')",0.0,0.0,22,0.0,0,3,11,2,42,5,0.14545454545454545,0.0,0
"('nancysellers', 'stevenharris')",0.3789231816899512,0.125,14,0.07142857142857142,1,2,2,7,42,29,1.0,0.23809523809523808,0
"('ericbass', 'shonawilson')",0.0,0.0,6,0.0,0,5,2,3,31,7,0.0,0.6666666666666666,0
"('michellelokay', 'stephaniepanus')",0.0,0.0,42,0.0,0,4,7,6,19,84,0.42857142857142855,0.6666666666666666,0
"('edwardsacks', 'tanyarohauer')",1.4136357841927367,0.2727272727272727,49,0.36025641025641025,3,2,7,7,67,55,0.23809523809523808,0.14285714285714285,0
"('stephaniesever', 'keithholst')",0.5138983423697507,0.25,6,0.14285714285714285,1,2,3,2,40,16,0.3333333333333333,1.0,0
"('audreyrobertson', 'cameron')",0.0,0.0,12,0.0,0,3,4,3,5,56,0.5,0.6666666666666666,0
"('arsystem', 'frankermis')",0.0,0.0,4,0.0,0,3,4,1,29,6,0.16666666666666666,0.0,0
"('robertbadeer', 'stephaniepanus')",0.0,0.0,12,0.0,0,4,2,6,12,84,0.0,0.6666666666666666,0
"('sheilaglover', 'jimschwieger')",0.0,0.0,9,0.0,0,4,3,3,20,9,0.0,0.0,0
"('pattisullivan', 'richardshapiro')",0.0,0.0,18,0.0,0,4,2,9,5,224,0.0,0.3611111111111111,0
"('marieheard', 'scottneal')",0.0,0.0,6,0.0,0,4,2,3,8,19,1.0,0.0,0
"('andyzipper', 'tanyarohauer')",0.40242960438184466,0.1111111111111111,21,0.08333333333333333,1,2,3,7,10,55,0.0,0.14285714285714285,0
"('gregjohnston', 'juliamurray')",0.0,0.0,5,0.0,0,3,5,1,16,2,0.4,0.0,0
"('johngriffith', 'nancysellers')",0.0,0.0,10,0.0,0,5,5,2,46,42,0.4,1.0,0
"('robmilnthorp', 'sarashackleton')",0.5138983423697507,0.08333333333333333,12,0.14285714285714285,1,2,1,12,4,209,0.0,0.24242424242424243,0
"('johngriffith', 'paulkaufman')",0.0,0.0,15,0.0,0,4,5,3,46,100,0.4,1.0,0
"('paulkaufman', 'ziminlu')",0.0,0.0,6,0.0,0,5,3,2,100,12,1.0,0.0,0
"('stevenharris', 'scottneal')",0.0,0.0,21,0.0,0,6,7,3,29,19,0.23809523809523808,0.0,0
"('cindyolson', 'wescolwell')",0.40242960438184466,0.3333333333333333,3,0.08333333333333333,1,2,1,3,5,19,0.0,0.6666666666666666,0
"('torikuykendall', 'jimschwieger')",0.0,0.0,21,0.0,0,3,7,3,39,9,0.09523809523809523,0.0,0
"('janetdietrich', 'jayreitmeyer')",0.0,0.0,4,0.0,0,4,2,2,2,15,0.0,0.0,0
"('ericbass', 'paulkaufman')",0.0,0.0,6,0.0,0,4,2,3,31,100,0.0,1.0,0
"('pattisullivan', 'jeffdasovich')",0.0,0.0,28,0.0,0,5,2,14,5,496,0.0,0.10989010989010989,0
"('debraperlingiere', 'matthewlenhart')",0.0,0.0,16,0.0,0,4,4,4,38,56,0.0,0.16666666666666666,0
"('garyhickerson', 'errolmclaughlin')",0.0,0.0,6,0.0,0,3,3,2,8,19,0.0,0.0,0
"('gregwhalley', 'vkaminski')",0.0,0.0,7,0.0,0,-1,7,1,17,50,0.38095238095238093,0.0,0
"('cameron', 'chrisstokley')",0.0,0.0,9,0.0,0,3,3,3,56,9,0.6666666666666666,0.3333333333333333,0
"('paulkaufman', 'stuartzisman')",0.0,0.0,12,0.0,0,3,3,4,100,9,1.0,0.16666666666666666,0
"('andyzipper', 'richardcausey')",0.40242960438184466,0.3333333333333333,3,0.08333333333333333,1,2,3,1,10,6,0.0,0.0,0
"('barrytycholiz', 'rosaleefleming')",0.0,0.0,8,0.0,0,4,4,2,66,20,0.16666666666666666,0.0,0
"('debraperlingiere', 'karendenne')",0.0,0.0,20,0.0,0,4,4,5,38,176,0.0,0.4,0
"('susanbailey', 'joehartsoe')",0.0,0.0,10,0.0,0,4,5,2,36,7,0.4,1.0,0
"('shirleycrenshaw', 'johnlavorato')",0.0,0.0,11,0.0,0,4,1,11,8,42,0.0,0.14545454545454545,0
"('juliearmstrong', 'errolmclaughlin')",0.0,0.0,4,0.0,0,7,2,2,3,19,1.0,0.0,0
"('kamkeiser', 'juliearmstrong')",0.0,0.0,6,0.0,0,8,3,2,13,3,0.0,1.0,0
"('michellecash', 'travismccullough')",0.0,0.0,12,0.0,0,3,3,4,7,12,0.0,0.16666666666666666,0
"('vkamins', 'gregjohnston')",0.0,0.0,5,0.0,0,-1,1,5,50,16,0.0,0.4,0
"('laureladams', 'markkoenig')",0.0,0.0,5,0.0,0,5,5,1,107,5,0.5,0.0,0
"('richardcausey', 'errolmclaughlin')",0.0,0.0,2,0.0,0,3,1,2,6,19,0.0,0.0,0
"('kevinhyatt', 'info')",0.0,0.0,7,0.0,0,4,7,1,17,3,0.42857142857142855,0.0,0
"('robertbadeer', 'brianredmond')",0.0,0.0,8,0.0,0,3,2,4,12,42,0.0,0.3333333333333333,0
"('tanyarohauer', 'davidforster')",0.0,0.0,14,0.0,0,3,7,2,55,7,0.14285714285714285,0.0,0
"('rodhayslett', 'lorrainelindberg')",0.0,0.0,8,0.0,0,3,2,4,2,5,0.0,0.5,0
"('juliearmstrong', 'inarangel')",0.0,0.0,16,0.0,0,7,2,8,3,71,1.0,0.21428571428571427,0
"('kevinhyatt', 'kamkeiser')",0.0,0.0,21,0.0,0,7,7,3,17,13,0.42857142857142855,0.0,0
"('robertfrank', 'robertbadeer')",0.0,0.0,6,0.0,0,3,3,2,11,12,0.3333333333333333,0.0,0
"('frankermis', 'brianredmond')",0.0,0.0,4,0.0,0,3,1,4,6,42,0.0,0.3333333333333333,0
"('richardcausey', 'gregjohnston')",0.0,0.0,5,0.0,0,3,1,5,6,16,0.0,0.4,0
"('karendenne', 'debraperlingiere')",0.0,0.0,20,0.0,0,4,5,4,176,38,0.4,0.0,0
"('elizabethlinnell', 'sarashackleton')",0.0,0.0,12,0.0,0,3,1,12,2,209,0.0,0.24242424242424243,0
"('marycook', 'rodhayslett')",0.0,0.0,18,0.0,0,4,9,2,76,2,0.2777777777777778,0.0,0
"('alanaronowitz', 'davidforster')",0.0,0.0,6,0.0,0,3,3,2,48,7,0.3333333333333333,0.0,0
"('ericbass', 'lesliereeves')",0.0,0.0,2,0.0,0,5,2,1,31,16,0.0,0.0,0
"('christianyoder', 'frankermis')",0.0,0.0,5,0.0,0,4,5,1,34,6,0.1,0.0,0
"('mikegrigsby', 'davidoxley')",0.3898712452512801,0.08333333333333333,42,0.07692307692307693,1,2,7,6,59,43,0.14285714285714285,0.26666666666666666,0
"('frankermis', 'torikuykendall')",0.5138983423697507,0.14285714285714285,7,0.14285714285714285,1,2,1,7,6,39,0.0,0.09523809523809523,0
"('travismccullough', 'jayreitmeyer')",0.0,0.0,8,0.0,0,4,4,2,12,15,0.16666666666666666,0.0,0
"('stephaniepanus', 'kaymann')",0.5138983423697507,0.07692307692307693,54,0.14285714285714285,1,2,6,9,84,127,0.6666666666666666,0.09523809523809523,0
"('kamkeiser', 'lornabrennan')",0.0,0.0,6,0.0,0,7,3,2,13,2,0.0,0.0,0
"('robmilnthorp', 'markkoenig')",0.0,0.0,1,0.0,0,5,1,1,4,5,0.0,0.0,0
"('russelldiamond', 'brittdavis')",0.0,0.0,2,0.0,0,6,1,2,12,9,0.0,0.0,0
"('inarangel', 'christianyoder')",0.0,0.0,40,0.0,0,4,8,5,71,34,0.21428571428571427,0.1,0
"('ericbass', 'nancysellers')",0.0,0.0,4,0.0,0,5,2,2,31,42,0.0,1.0,0
"('nancysellers', 'johngriffith')",0.0,0.0,10,0.0,0,5,2,5,42,46,1.0,0.4,0
"('keithholst', 'debraperlingiere')",0.0,0.0,8,0.0,0,5,2,4,16,38,1.0,0.0,0
"('juliamurray', 'lesliereeves')",0.0,0.0,1,0.0,0,4,1,1,2,16,0.0,0.0,0
"('lindydonoho', 'edwardsacks')",0.0,0.0,35,0.0,0,6,5,7,7,67,0.4,0.23809523809523808,0
"('kevinhyatt', 'vkamins')",0.0,0.0,7,0.0,0,-1,7,1,17,50,0.42857142857142855,0.0,0
"('marycook', 'vkaminski')",0.0,0.0,9,0.0,0,-1,9,1,76,50,0.2777777777777778,0.0,0
"('info', 'davidoxley')",0.0,0.0,6,0.0,0,5,1,6,3,43,0.0,0.26666666666666666,0
"('shonawilson', 'info')",0.0,0.0,3,0.0,0,6,3,1,7,3,0.6666666666666666,0.0,0
"('lindydonoho', 'stephaniepanus')",0.0,0.0,30,0.0,0,5,5,6,7,84,0.4,0.6666666666666666,0
"('russelldiamond', 'elizabethlinnell')",0.0,0.0,1,0.0,0,5,1,1,12,2,0.0,0.0,0
"('kevinhyatt', 'alanaronowitz')",0.0,0.0,21,0.0,0,4,7,3,17,48,0.42857142857142855,0.3333333333333333,0
"('barrytycholiz', 'pattisullivan')",0.0,0.0,8,0.0,0,4,4,2,66,5,0.16666666666666666,0.0,0
"('davidbaumbach', 'arsystem')",0.0,0.0,8,0.0,0,3,2,4,8,29,0.0,0.16666666666666666,0
"('shonawilson', 'vkaminski')",0.0,0.0,3,0.0,0,-1,3,1,7,50,0.6666666666666666,0.0,0
"('juliearmstrong', 'stewartrosman')",0.0,0.0,6,0.0,0,6,2,3,3,14,1.0,0.3333333333333333,0
"('gregwhalley', 'lisamellencamp')",0.0,0.0,42,0.0,0,3,7,6,17,18,0.38095238095238093,0.06666666666666667,0
"('cindyolson', 'stuartzisman')",0.0,0.0,4,0.0,0,3,1,4,5,9,0.0,0.16666666666666666,0
"('cameron', 'tklohman')",0.0,0.0,12,0.0,0,3,3,4,56,4,0.6666666666666666,0.6666666666666666,0
"('audreyrobertson', 'davidforster')",0.0,0.0,8,0.0,0,6,4,2,5,7,0.5,0.0,0
"('christianyoder', 'stephaniesever')",0.0,0.0,15,0.0,0,4,5,3,34,40,0.1,0.3333333333333333,0
"('tanajones', 'chrisgermany')",0.0,0.0,48,0.0,0,4,16,3,216,18,0.13333333333333333,0.0,0
"('brianredmond', 'eldon')",0.0,0.0,12,0.0,0,4,4,3,42,16,0.3333333333333333,0.6666666666666666,0
"('chrisabel', 'rosaleefleming')",0.0,0.0,2,0.0,0,5,1,2,4,20,0.0,0.0,0
"('davidbaumbach', 'davidport')",0.0,0.0,10,0.0,0,4,2,5,8,19,0.0,0.1,0
"('lorrainelindberg', 'johnlavorato')",0.0,0.0,44,0.0,0,5,4,11,5,42,0.5,0.14545454545454545,0
"('vkaminski', 'lorrainelindberg')",0.0,0.0,4,0.0,0,-1,1,4,50,5,0.0,0.5,0
"('janetdietrich', 'johnlavorato')",0.3898712452512801,0.08333333333333333,22,0.07692307692307693,1,2,2,11,2,42,0.0,0.14545454545454545,0
"('scottneal', 'robertfrank')",0.0,0.0,9,0.0,0,5,3,3,19,11,0.0,0.3333333333333333,0
"('stephaniesever', 'johnarnold')",0.36067376022224085,0.1,24,0.0625,1,2,3,8,40,122,0.3333333333333333,0.17857142857142858,0
"('karendenne', 'matthewlenhart')",0.0,0.0,20,0.0,0,4,5,4,176,56,0.4,0.16666666666666666,0
"('christianyoder', 'rickbuy')",0.0,0.0,30,0.0,0,3,5,6,34,29,0.1,0.13333333333333333,0
"('stewartrosman', 'stephaniepanus')",0.0,0.0,18,0.0,0,3,3,6,14,84,0.3333333333333333,0.6666666666666666,0
"('ericbass', 'audreyrobertson')",0.0,0.0,8,0.0,0,6,2,4,31,5,0.0,0.5,0
"('info', 'psellers')",0.0,0.0,2,0.0,0,3,1,2,3,12,0.0,1.0,0
"('juliearmstrong', 'lesliereeves')",0.0,0.0,2,0.0,0,6,2,1,3,16,1.0,0.0,0
"('lornabrennan', 'matthewlenhart')",0.0,0.0,8,0.0,0,6,2,4,2,56,0.0,0.16666666666666666,0
"('edwardsacks', 'amyfitzpatrick')",0.0,0.0,14,0.0,0,3,7,2,67,4,0.23809523809523808,1.0,0
"('gregjohnston', 'stephaniesever')",0.36067376022224085,0.14285714285714285,15,0.0625,1,2,5,3,16,40,0.4,0.3333333333333333,0
"('markkoenig', 'laureladams')",0.0,0.0,5,0.0,0,5,1,5,5,107,0.0,0.5,0
"('elizabethlinnell', 'elizabethsager')",0.0,0.0,13,0.0,0,3,1,13,2,78,0.0,0.08974358974358974,0
"('sarahnovosel', 'stuartzisman')",0.3898712452512801,0.125,20,0.07692307692307693,1,2,5,4,47,9,0.4,0.16666666666666666,0
"('kamkeiser', 'karendenne')",0.0,0.0,15,0.0,0,5,3,5,13,176,0.0,0.4,0
"('pattisullivan', 'chrisgermany')",1.4426950408889634,0.25,6,0.5,1,2,2,3,5,18,0.0,0.0,0
"('stuartzisman', 'errolmclaughlin')",0.0,0.0,8,0.0,0,3,4,2,9,19,0.16666666666666666,0.0,0
"('karendenne', 'sheilatweed')",0.0,0.0,15,0.0,0,4,5,3,176,35,0.4,0.0,0
"('audreyrobertson', 'cheryljohnson')",0.0,0.0,8,0.0,0,6,4,2,5,59,0.5,1.0,0
"('suzanneadams', 'victorlamadrid')",0.0,0.0,2,0.0,0,7,1,2,42,4,0.0,0.0,0
"('lisamellencamp', 'chrisstokley')",0.0,0.0,18,0.0,0,3,6,3,18,9,0.06666666666666667,0.3333333333333333,0
"('lisamellencamp', 'juliearmstrong')",0.0,0.0,12,0.0,0,3,6,2,18,3,0.06666666666666667,1.0,0
"('kaymann', 'stewartrosman')",0.3898712452512801,0.1,27,0.07692307692307693,1,2,9,3,127,14,0.09523809523809523,0.3333333333333333,0
"('pattisullivan', 'michellelokay')",0.0,0.0,14,0.0,0,7,2,7,5,19,0.0,0.42857142857142855,0
"('davidforster', 'davidport')",0.0,0.0,10,0.0,0,4,2,5,7,19,0.0,0.1,0
"('torikuykendall', 'marycook')",0.0,0.0,63,0.0,0,3,7,9,39,76,0.09523809523809523,0.2777777777777778,0
"('kevinhyatt', 'tanajones')",0.0,0.0,112,0.0,0,4,7,16,17,216,0.42857142857142855,0.13333333333333333,0
"('michellecash', 'louisekitchen')",0.0,0.0,39,0.0,0,3,3,13,7,80,0.0,0.1794871794871795,0
"('cameron', 'sarashackleton')",0.0,0.0,36,0.0,0,5,3,12,56,209,0.6666666666666666,0.24242424242424243,0
"('rodhayslett', 'sallybeck')",0.0,0.0,24,0.0,0,3,2,12,2,107,0.0,0.06060606060606061,0
"('debraperlingiere', 'travismccullough')",0.0,0.0,16,0.0,0,3,4,4,38,12,0.0,0.16666666666666666,0
"('wescolwell', 'christianyoder')",0.0,0.0,15,0.0,0,3,3,5,19,34,0.6666666666666666,0.1,0
"('pattisullivan', 'stewartrosman')",0.0,0.0,6,0.0,0,6,2,3,5,14,0.0,0.3333333333333333,0
"('suzanneadams', 'stewartrosman')",0.0,0.0,3,0.0,0,3,1,3,42,14,0.0,0.3333333333333333,0
"('suzanneadams', 'arsystem')",0.0,0.0,4,0.0,0,4,1,4,42,29,0.0,0.16666666666666666,0
"('russelldiamond', 'kamkeiser')",0.0,0.0,3,0.0,0,6,1,3,12,13,0.0,0.0,0
"('gregjohnston', 'chrisgermany')",0.0,0.0,15,0.0,0,5,5,3,16,18,0.4,0.0,0
"('inarangel', 'kennethlay')",0.0,0.0,8,0.0,0,5,8,1,71,1,0.21428571428571427,0.0,0
"('lindydonoho', 'marycook')",0.0,0.0,45,0.0,0,4,5,9,7,76,0.4,0.2777777777777778,0
"('marycook', 'edwardsacks')",2.3324201709662247,0.45454545454545453,63,0.5894230769230769,5,2,9,7,76,67,0.2777777777777778,0.23809523809523808,0
"('chrisstokley', 'richardcausey')",0.0,0.0,3,0.0,0,5,3,1,9,6,0.3333333333333333,0.0,0
"('jamesderrick', 'johnlavorato')",0.5138983423697507,0.0625,66,0.14285714285714285,1,2,6,11,9,42,0.06666666666666667,0.14545454545454545,0
"('chrisabel', 'jayreitmeyer')",0.0,0.0,2,0.0,0,4,1,2,4,15,0.0,0.0,0
"('matthewlenhart', 'shirleycrenshaw')",0.0,0.0,4,0.0,0,4,4,1,56,8,0.16666666666666666,0.0,0
"('janetdietrich', 'michellecash')",0.0,0.0,6,0.0,0,4,2,3,2,7,0.0,0.0,0
"('chrisgermany', 'andyzipper')",0.0,0.0,9,0.0,0,5,3,3,18,10,0.0,0.0,0
"('geraldnemec', 'drewfossum')",0.5581106265512472,0.09090909090909091,35,0.16666666666666666,1,2,5,7,88,29,0.1,0.3333333333333333,0
"('matthewlenhart', 'scottneal')",0.48089834696298783,0.16666666666666666,12,0.125,1,2,4,3,56,19,0.16666666666666666,0.0,0
"('tanyarohauer', 'matthewlenhart')",0.0,0.0,28,0.0,0,4,7,4,55,56,0.14285714285714285,0.16666666666666666,0
"('susanbailey', 'shonawilson')",0.0,0.0,15,0.0,0,3,5,3,36,7,0.4,0.6666666666666666,0
"('pattisullivan', 'marcusnettelton')",0.0,0.0,4,0.0,0,4,2,2,5,70,0.0,0.0,0
"('davidbaumbach', 'gregjohnston')",0.0,0.0,10,0.0,0,4,2,5,8,16,0.0,0.4,0
"('janetdietrich', 'johnarnold')",0.0,0.0,16,0.0,0,3,2,8,2,122,0.0,0.17857142857142858,0
"('johnlavorato', 'lesliereeves')",0.0,0.0,11,0.0,0,3,11,1,42,16,0.14545454545454545,0.0,0
"('sarahnovosel', 'kamkeiser')",0.0,0.0,15,0.0,0,5,5,3,47,13,0.4,0.0,0
"('janetdietrich', 'jeffdasovich')",0.0,0.0,28,0.0,0,3,2,14,2,496,0.0,0.10989010989010989,0
"('keithholst', 'kevinhyatt')",0.0,0.0,14,0.0,0,7,2,7,16,17,1.0,0.42857142857142855,0
"('robmilnthorp', 'davidbaumbach')",0.0,0.0,2,0.0,0,4,1,2,4,8,0.0,0.0,0
"('debraperlingiere', 'stephaniepanus')",0.5138983423697507,0.1111111111111111,24,0.14285714285714285,1,2,4,6,38,84,0.0,0.6666666666666666,0
"('cindyolson', 'stewartrosman')",0.0,0.0,3,0.0,0,4,1,3,5,14,0.0,0.3333333333333333,0
"('debraperlingiere', 'garyhickerson')",0.0,0.0,12,0.0,0,4,4,3,38,8,0.0,0.0,0
"('richardshapiro', 'vkamins')",0.0,0.0,9,0.0,0,-1,9,1,224,50,0.3611111111111111,0.0,0
"('audreyrobertson', 'geraldnemec')",0.0,0.0,20,0.0,0,4,4,5,5,88,0.5,0.1,0
