edge,adamic_adar,jaccard,preferential_attachment,resource_allocation,common_neighbors,shortest_path,deg_u,deg_v,wdeg_u,wdeg_v,clustering_u,clustering_v,label
"('sheilaglover', 'stevenharris')",0.0,0.0,10,0.0,0,-1,2,5,22,9,0.0,0.4,0
"('elizabethsager', 'lesliereeves')",0.0,0.0,15,0.0,0,4,15,1,166,1,0.14285714285714285,0.0,0
"('ericbass', 'johngriffith')",0.0,0.0,12,0.0,0,5,2,6,5,30,0.0,0.26666666666666666,0
"('tanajones', 'audreyrobertson')",0.0,0.0,42,0.0,0,-1,21,2,349,3,0.15714285714285714,1.0,0
"('debradavidson', 'elizabethsager')",0.0,0.0,15,0.0,0,4,1,15,3,166,0.0,0.14285714285714285,0
"('chrisgermany', 'debraperlingiere')",0.0,0.0,9,0.0,0,4,3,3,25,64,0.3333333333333333,0.3333333333333333,0
"('lisamellencamp', 'elizabethlinnell')",0.0,0.0,4,0.0,0,6,4,1,24,9,0.3333333333333333,0.0,0
"('debraperlingiere', 'kamkeiser')",0.0,0.0,12,0.0,0,4,3,4,64,22,0.3333333333333333,0.0,0
"('stewartrosman', 'cameron')",0.0,0.0,4,0.0,0,5,1,4,2,66,0.0,0.8333333333333334,0
"('susanbailey', 'janetdietrich')",0.0,0.0,6,0.0,0,5,6,1,41,2,0.5333333333333333,0.0,0
"('eldon', 'victorlamadrid')",0.0,0.0,9,0.0,0,5,3,3,12,22,1.0,0.6666666666666666,0
"('lauraluce', 'sarahnovosel')",0.0,0.0,4,0.0,0,3,4,1,8,38,0.5,0.0,0
"('andyzipper', 'davidoxley')",0.7959555731141975,0.2222222222222222,28,0.16233766233766234,2,2,7,4,37,5,0.14285714285714285,0.5,0
"('johnlavorato', 'stewartrosman')",0.0,0.0,14,0.0,0,4,14,1,103,2,0.13186813186813187,0.0,0
"('robertbadeer', 'lauraluce')",0.0,0.0,4,0.0,0,3,1,4,1,8,0.0,0.5,0
"('scottneal', 'rosaleefleming')",0.3789231816899512,0.125,18,0.07142857142857142,1,2,6,3,40,25,0.06666666666666667,0.6666666666666666,0
"('kaymann', 'lesliereeves')",0.0,0.0,7,0.0,0,5,7,1,400,1,0.19047619047619047,0.0,0
"('brenthendry', 'samanthaboyd')",0.3789231816899512,0.25,4,0.07142857142857142,1,2,4,1,37,4,1.0,0.0,0
"('robertbadeer', 'kevinhyatt')",0.0,0.0,4,0.0,0,-1,1,4,1,7,0.0,0.5,0
"('elizabethlinnell', 'chrisgaskill')",0.0,0.0,1,0.0,0,4,1,1,9,5,0.0,0.0,0
"('robertbadeer', 'rosaleefleming')",0.0,0.0,3,0.0,0,3,1,3,1,25,0.0,0.6666666666666666,0
"('stephaniepanus', 'sallybeck')",0.0,0.0,42,0.0,0,4,7,6,48,12,0.5238095238095238,0.0,0
"('vkaminski', 'mikegrigsby')",0.0,0.0,6,0.0,0,-1,1,6,4,39,0.0,0.13333333333333333,0
"('debraperlingiere', 'cindyolson')",0.0,0.0,3,0.0,0,5,3,1,64,1,0.3333333333333333,0.0,0
"('wescolwell', 'rickbuy')",0.6213349345596119,0.1,30,0.2,1,2,5,6,9,39,0.1,0.13333333333333333,0
"('davidbaumbach', 'russelldiamond')",0.0,0.0,18,0.0,0,4,2,9,10,48,0.0,0.19444444444444445,0
"('debradavidson', 'scottneal')",0.0,0.0,6,0.0,0,3,1,6,3,40,0.0,0.06666666666666667,0
"('frankermis', 'johnarnold')",0.45511961331341866,0.08333333333333333,22,0.1111111111111111,1,2,2,11,13,200,0.0,0.2,0
"('marcusnettelton', 'russelldiamond')",0.3284587387530511,0.09090909090909091,27,0.047619047619047616,1,2,3,9,88,48,1.0,0.19444444444444445,0
"('michellecash', 'timbelden')",0.7213475204444817,0.125,14,0.25,1,2,2,7,2,13,0.0,0.14285714285714285,0
"('tanajones', 'debradavidson')",0.0,0.0,21,0.0,0,4,21,1,349,3,0.15714285714285714,0.0,0
"('johnarnold', 'psellers')",0.0,0.0,33,0.0,0,4,11,3,200,20,0.2,1.0,0
"('shelleycorman', 'chrisgermany')",0.0,0.0,3,0.0,0,4,1,3,1,25,0.0,0.3333333333333333,0
"('michellecash', 'davidport')",0.0,0.0,4,0.0,0,4,2,2,2,3,0.0,0.0,0
"('louisekitchen', 'johnambler')",0.0,0.0,11,0.0,0,-1,11,1,45,6,0.14545454545454545,0.0,0
"('ziminlu', 'scottneal')",0.0,0.0,6,0.0,0,3,1,6,8,40,0.0,0.06666666666666667,0
"('ericbass', 'paulkaufman')",0.0,0.0,6,0.0,0,5,2,3,5,96,0.0,1.0,0
"('dutchquigley', 'travismccullough')",0.0,0.0,15,0.0,0,3,5,3,72,11,0.5,0.3333333333333333,0
"('kamkeiser', 'rodhayslett')",0.0,0.0,8,0.0,0,5,4,2,22,2,0.0,0.0,0
"('scottneal', 'cameron')",0.0,0.0,24,0.0,0,4,6,4,40,66,0.06666666666666667,0.8333333333333334,0
"('lindydonoho', 'pattisullivan')",0.0,0.0,4,0.0,0,-1,4,1,5,4,0.5,0.0,0
"('chrisstokley', 'janetdietrich')",0.0,0.0,2,0.0,0,3,2,1,3,2,0.0,0.0,0
"('jamesderrick', 'davidport')",0.0,0.0,8,0.0,0,5,4,2,11,3,0.0,0.0,0
"('drewfossum', 'mikegrigsby')",0.0,0.0,6,0.0,0,6,1,6,2,39,0.0,0.13333333333333333,0
"('pattisullivan', 'marycook')",0.0,0.0,9,0.0,0,5,1,9,4,101,0.0,0.4166666666666667,0
"('michellecash', 'rickbuy')",0.0,0.0,12,0.0,0,3,2,6,2,39,0.0,0.13333333333333333,0
"('kevinhyatt', 'russelldiamond')",0.0,0.0,36,0.0,0,-1,4,9,7,48,0.5,0.19444444444444445,0
"('stewartrosman', 'jamesderrick')",0.0,0.0,4,0.0,0,3,1,4,2,11,0.0,0.0,0
"('cindyolson', 'debradavidson')",0.0,0.0,1,0.0,0,7,1,1,1,3,0.0,0.0,0
"('lauraluce', 'matthewlenhart')",0.0,0.0,20,0.0,0,3,4,5,8,32,0.5,0.1,0
"('christianyoder', 'shelleycorman')",0.0,0.0,4,0.0,0,3,4,1,26,1,0.16666666666666666,0.0,0
"('stephaniesever', 'sarashackleton')",0.3284587387530511,0.05555555555555555,70,0.047619047619047616,1,2,5,14,39,191,0.2,0.1978021978021978,0
"('vkaminski', 'rickbuy')",0.0,0.0,6,0.0,0,-1,1,6,4,39,0.0,0.13333333333333333,0
"('marieheard', 'geraldnemec')",0.45511961331341866,0.09090909090909091,27,0.1111111111111111,1,2,3,9,22,158,0.6666666666666666,0.08333333333333333,0
"('johngriffith', 'juliamurray')",0.0,0.0,12,0.0,0,3,6,2,30,8,0.26666666666666666,0.0,0
"('paulkaufman', 'cameron')",0.4170323914242463,0.16666666666666666,12,0.09090909090909091,1,2,3,4,96,66,1.0,0.8333333333333334,0
"('tklohman', 'kamkeiser')",0.0,0.0,4,0.0,0,-1,1,4,1,22,0.0,0.0,0
"('jayreitmeyer', 'rickbuy')",0.0,0.0,18,0.0,0,4,3,6,21,39,0.6666666666666666,0.13333333333333333,0
"('jeffdasovich', 'sarashackleton')",0.0,0.0,154,0.0,0,3,11,14,588,191,0.16363636363636364,0.1978021978021978,0
"('drewfossum', 'timbelden')",0.0,0.0,7,0.0,0,5,1,7,2,13,0.0,0.14285714285714285,0
"('kaymann', 'juliamurray')",0.0,0.0,14,0.0,0,3,7,2,400,8,0.19047619047619047,0.0,0
"('johngriffith', 'cheryljohnson')",0.0,0.0,12,0.0,0,3,6,2,30,20,0.26666666666666666,1.0,0
"('jayreitmeyer', 'davidforster')",0.0,0.0,12,0.0,0,3,3,4,21,34,0.6666666666666666,0.3333333333333333,0
"('lauraluce', 'sarashackleton')",0.0,0.0,56,0.0,0,3,4,14,8,191,0.5,0.1978021978021978,0
"('barrytycholiz', 'tanyarohauer')",0.45511961331341866,0.1111111111111111,25,0.1111111111111111,1,2,5,5,96,33,0.1,0.6,0
"('lesliereeves', 'cameron')",0.0,0.0,4,0.0,0,6,1,4,1,66,0.0,0.8333333333333334,0
"('chrisgermany', 'cheryljohnson')",0.0,0.0,6,0.0,0,3,3,2,25,20,0.3333333333333333,1.0,0
"('errolmclaughlin', 'samanthaboyd')",0.0,0.0,5,0.0,0,3,5,1,31,4,0.3,0.0,0
"('eldon', 'cindyolson')",0.0,0.0,3,0.0,0,7,3,1,12,1,1.0,0.0,0
"('tanyarohauer', 'johnarnold')",0.7835783520664698,0.14285714285714285,55,0.15873015873015872,2,2,5,11,33,200,0.6,0.2,0
"('debraperlingiere', 'keithholst')",0.0,0.0,3,0.0,0,4,3,1,64,6,0.3333333333333333,0.0,0
"('mikegrigsby', 'johngriffith')",0.0,0.0,36,0.0,0,3,6,6,39,30,0.13333333333333333,0.26666666666666666,0
"('stevenharris', 'scottneal')",0.0,0.0,30,0.0,0,-1,5,6,9,40,0.4,0.06666666666666667,0
"('alanaronowitz', 'johnambler')",0.0,0.0,3,0.0,0,-1,3,1,51,6,0.3333333333333333,0.0,0
"('peterkeohane', 'brenthendry')",0.3284587387530511,0.16666666666666666,12,0.047619047619047616,1,2,3,4,37,37,0.3333333333333333,1.0,0
"('timbelden', 'davidport')",0.0,0.0,14,0.0,0,3,7,2,13,3,0.14285714285714285,0.0,0
"('nancysellers', 'pattisullivan')",0.0,0.0,4,0.0,0,4,4,1,80,4,0.8333333333333334,0.0,0
"('ericbass', 'rodhayslett')",0.0,0.0,4,0.0,0,4,2,2,5,2,0.0,0.0,0
"('marcusnettelton', 'andyzipper')",0.0,0.0,21,0.0,0,3,3,7,88,37,1.0,0.14285714285714285,0
"('debraperlingiere', 'mikemaggi')",0.0,0.0,9,0.0,0,3,3,3,64,78,0.3333333333333333,0.6666666666666666,0
"('davidport', 'sarahnovosel')",0.0,0.0,2,0.0,0,4,2,1,3,38,0.0,0.0,0
"('peterkeohane', 'dutchquigley')",0.3284587387530511,0.14285714285714285,15,0.047619047619047616,1,2,3,5,37,72,0.3333333333333333,0.5,0
"('vkamins', 'nancysellers')",0.0,0.0,4,0.0,0,-1,1,4,4,80,0.0,0.8333333333333334,0
"('lauraluce', 'eldon')",0.0,0.0,12,0.0,0,4,4,3,8,12,0.5,1.0,0
"('robmilnthorp', 'chrisgermany')",0.0,0.0,3,0.0,0,4,1,3,1,25,0.0,0.3333333333333333,0
"('debraperlingiere', 'larrycampbell')",0.0,0.0,3,0.0,0,-1,3,1,64,4,0.3333333333333333,0.0,0
"('kaymann', 'gregjohnston')",0.36926937306885504,0.125,14,0.06666666666666667,1,2,7,2,400,13,0.19047619047619047,1.0,0
"('mikemaggi', 'alanaronowitz')",0.0,0.0,9,0.0,0,3,3,3,78,51,0.6666666666666666,0.3333333333333333,0
"('psellers', 'stevenharris')",0.0,0.0,15,0.0,0,-1,3,5,20,9,1.0,0.4,0
"('richardshapiro', 'chrisstokley')",0.0,0.0,18,0.0,0,3,9,2,272,3,0.16666666666666666,0.0,0
"('joehartsoe', 'lindydonoho')",0.0,0.0,8,0.0,0,-1,2,4,7,5,0.0,0.5,0
"('robertfrank', 'lindydonoho')",0.0,0.0,4,0.0,0,-1,1,4,3,5,0.0,0.5,0
"('cindyolson', 'davidbaumbach')",0.0,0.0,2,0.0,0,7,1,2,1,10,0.0,0.0,0
"('arsystem', 'davidport')",0.0,0.0,12,0.0,0,3,6,2,104,3,0.13333333333333333,0.0,0
"('johnambler', 'suzanneadams')",0.0,0.0,2,0.0,0,-1,1,2,6,262,0.0,1.0,0
"('robertfrank', 'stephaniesever')",0.0,0.0,5,0.0,0,4,1,5,3,39,0.0,0.2,0
"('stevenharris', 'lisamellencamp')",0.0,0.0,20,0.0,0,-1,5,4,9,24,0.4,0.3333333333333333,0
"('pattisullivan', 'errolmclaughlin')",0.0,0.0,5,0.0,0,4,1,5,4,31,0.0,0.3,0
"('marcusnettelton', 'marycook')",0.6977281118219061,0.2,27,0.11428571428571428,2,2,3,9,88,101,1.0,0.4166666666666667,0
"('christianyoder', 'brenthendry')",0.3789231816899512,0.14285714285714285,16,0.07142857142857142,1,2,4,4,26,37,0.16666666666666666,1.0,0
"('johnarnold', 'sarashackleton')",0.3284587387530511,0.041666666666666664,154,0.047619047619047616,1,2,11,14,200,191,0.2,0.1978021978021978,0
"('stuartzisman', 'lorrainelindberg')",0.0,0.0,4,0.0,0,-1,1,4,26,9,0.0,0.16666666666666666,0
"('russelldiamond', 'torikuykendall')",0.0,0.0,18,0.0,0,3,9,2,48,4,0.19444444444444445,0.0,0
"('dutchquigley', 'matthewlenhart')",0.0,0.0,25,0.0,0,3,5,5,72,32,0.5,0.1,0
"('stephaniepanus', 'dutchquigley')",0.3284587387530511,0.09090909090909091,35,0.047619047619047616,1,2,7,5,48,72,0.5238095238095238,0.5,0
"('alanaronowitz', 'debraperlingiere')",0.0,0.0,9,0.0,0,3,3,3,51,64,0.3333333333333333,0.3333333333333333,0
"('cindyolson', 'info')",0.0,0.0,3,0.0,0,4,1,3,1,6,0.0,0.0,0
"('christianyoder', 'mikegrigsby')",0.0,0.0,24,0.0,0,4,4,6,26,39,0.16666666666666666,0.13333333333333333,0
"('lorrainelindberg', 'cheryljohnson')",0.0,0.0,8,0.0,0,-1,4,2,9,20,0.16666666666666666,1.0,0
"('robertfrank', 'inarangel')",0.0,0.0,9,0.0,0,4,1,9,3,177,0.0,0.1111111111111111,0
"('brianredmond', 'shelleycorman')",0.4170323914242463,0.2,5,0.09090909090909091,1,2,5,1,38,1,0.1,0.0,0
"('michellelokay', 'elizabethlinnell')",0.0,0.0,3,0.0,0,-1,3,1,12,9,0.6666666666666666,0.0,0
"('debradavidson', 'mikemaggi')",0.0,0.0,3,0.0,0,4,1,3,3,78,0.0,0.6666666666666666,0
"('amyfitzpatrick', 'kaymann')",0.0,0.0,14,0.0,0,4,2,7,3,400,0.0,0.19047619047619047,0
"('audreyrobertson', 'sarashackleton')",0.0,0.0,28,0.0,0,-1,2,14,3,191,1.0,0.1978021978021978,0
"('rickbuy', 'tanajones')",0.48089834696298783,0.038461538461538464,126,0.125,1,2,6,21,39,349,0.13333333333333333,0.15714285714285714,0
"('karendenne', 'chrisgaskill')",0.0,0.0,4,0.0,0,4,4,1,228,5,0.5,0.0,0
"('inarangel', 'stephaniepanus')",0.0,0.0,63,0.0,0,3,9,7,177,48,0.1111111111111111,0.5238095238095238,0
"('kevinhyatt', 'marycook')",0.0,0.0,36,0.0,0,-1,4,9,7,101,0.5,0.4166666666666667,0
"('jimschwieger', 'johnambler')",0.0,0.0,4,0.0,0,-1,4,1,10,6,0.0,0.0,0
"('stephaniepanus', 'stevenharris')",0.0,0.0,35,0.0,0,-1,7,5,48,9,0.5238095238095238,0.4,0
"('sheilaglover', 'chrisstokley')",0.0,0.0,4,0.0,0,4,2,2,22,3,0.0,0.0,0
"('robertbadeer', 'jayreitmeyer')",0.0,0.0,3,0.0,0,5,1,3,1,21,0.0,0.6666666666666666,0
"('janetdietrich', 'stephaniepanus')",0.0,0.0,7,0.0,0,5,1,7,2,48,0.0,0.5238095238095238,0
"('suzanneadams', 'paulkaufman')",0.0,0.0,6,0.0,0,5,2,3,262,96,1.0,1.0,0
"('scottneal', 'wescolwell')",0.0,0.0,30,0.0,0,3,6,5,40,9,0.06666666666666667,0.1,0
"('dutchquigley', 'lisamellencamp')",0.0,0.0,20,0.0,0,3,5,4,72,24,0.5,0.3333333333333333,0
"('lornabrennan', 'chrisstokley')",0.0,0.0,4,0.0,0,-1,2,2,2,3,1.0,0.0,0
"('shonawilson', 'kaymann')",0.0,0.0,14,0.0,0,3,2,7,3,400,0.0,0.19047619047619047,0
"('samanthaboyd', 'stevenharris')",0.0,0.0,5,0.0,0,-1,1,5,4,9,0.0,0.4,0
"('wescolwell', 'gregjohnston')",0.0,0.0,10,0.0,0,4,5,2,9,13,0.1,1.0,0
"('torikuykendall', 'shelleycorman')",0.0,0.0,2,0.0,0,4,2,1,4,1,0.0,0.0,0
"('lindydonoho', 'mikegrigsby')",0.0,0.0,24,0.0,0,-1,4,6,5,39,0.5,0.13333333333333333,0
"('lesliereeves', 'rickbuy')",0.0,0.0,6,0.0,0,3,1,6,1,39,0.0,0.13333333333333333,0
"('cheryljohnson', 'sallybeck')",0.0,0.0,12,0.0,0,4,2,6,20,12,1.0,0.0,0
"('paulkaufman', 'mikemaggi')",0.0,0.0,9,0.0,0,4,3,3,96,78,1.0,0.6666666666666666,0
"('ziminlu', 'drewfossum')",0.0,0.0,1,0.0,0,6,1,1,8,2,0.0,0.0,0
"('johnlavorato', 'info')",0.0,0.0,42,0.0,0,3,14,3,103,6,0.13186813186813187,0.0,0
"('sallybeck', 'eldon')",0.0,0.0,18,0.0,0,5,6,3,12,12,0.0,1.0,0
"('dutchquigley', 'robmilnthorp')",0.0,0.0,5,0.0,0,4,5,1,72,1,0.5,0.0,0
"('joehartsoe', 'elizabethsager')",0.0,0.0,30,0.0,0,4,2,15,7,166,0.0,0.14285714285714285,0
"('kamkeiser', 'marieheard')",0.0,0.0,12,0.0,0,4,4,3,22,22,0.0,0.6666666666666666,0
"('brenthendry', 'matthewlenhart')",0.0,0.0,20,0.0,0,5,4,5,37,32,1.0,0.1,0
"('stephaniepanus', 'davidbaumbach')",0.0,0.0,14,0.0,0,5,7,2,48,10,0.5238095238095238,0.0,0
"('sheilatweed', 'jeffdasovich')",0.0,0.0,33,0.0,0,4,3,11,56,588,0.6666666666666666,0.16363636363636364,0
"('peterkeohane', 'juliamurray')",0.3284587387530511,0.25,6,0.047619047619047616,1,2,3,2,37,8,0.3333333333333333,0.0,0
"('stevenharris', 'karendenne')",0.0,0.0,20,0.0,0,-1,5,4,9,228,0.4,0.5,0
"('eldon', 'inarangel')",0.0,0.0,27,0.0,0,4,3,9,12,177,1.0,0.1111111111111111,0
"('peterkeohane', 'info')",0.0,0.0,9,0.0,0,3,3,3,37,6,0.3333333333333333,0.0,0
"('chrisabel', 'chrisstokley')",0.0,0.0,8,0.0,0,3,4,2,56,3,0.3333333333333333,0.0,0
"('audreyrobertson', 'stuartzisman')",0.0,0.0,2,0.0,0,-1,2,1,3,26,1.0,0.0,0
"('gregwhalley', 'cheryljohnson')",0.0,0.0,10,0.0,0,4,5,2,24,20,0.2,1.0,0
"('shelleycorman', 'lauraluce')",0.4170323914242463,0.25,4,0.09090909090909091,1,2,1,4,1,8,0.0,0.5,0
"('lesliereeves', 'nancysellers')",0.0,0.0,4,0.0,0,6,1,4,1,80,0.0,0.8333333333333334,0
"('ericbass', 'richardcausey')",0.0,0.0,6,0.0,0,3,2,3,5,3,0.0,0.0,0
"('larrycampbell', 'robertfrank')",0.0,0.0,1,0.0,0,-1,1,1,4,3,0.0,0.0,0
"('tanyarohauer', 'chrisgermany')",0.0,0.0,15,0.0,0,3,5,3,33,25,0.6,0.3333333333333333,0
"('stewartrosman', 'lorrainelindberg')",0.0,0.0,4,0.0,0,-1,1,4,2,9,0.0,0.16666666666666666,0
"('lorrainelindberg', 'drewfossum')",0.0,0.0,4,0.0,0,-1,4,1,9,2,0.16666666666666666,0.0,0
"('wescolwell', 'geraldnemec')",0.0,0.0,45,0.0,0,3,5,9,9,158,0.1,0.08333333333333333,0
"('marieheard', 'amyfitzpatrick')",0.0,0.0,6,0.0,0,5,3,2,22,3,0.6666666666666666,0.0,0
"('stewartrosman', 'frankermis')",0.0,0.0,2,0.0,0,5,1,2,2,13,0.0,0.0,0
"('paulkaufman', 'elizabethsager')",0.0,0.0,45,0.0,0,4,3,15,96,166,1.0,0.14285714285714285,0
"('chrisgaskill', 'rickbuy')",0.0,0.0,6,0.0,0,3,1,6,5,39,0.0,0.13333333333333333,0
"('stuartzisman', 'kevinhyatt')",0.0,0.0,4,0.0,0,-1,1,4,26,7,0.0,0.5,0
"('jayreitmeyer', 'edwardsacks')",0.0,0.0,24,0.0,0,4,3,8,21,30,0.6666666666666666,0.32142857142857145,0
"('chrisstokley', 'lornabrennan')",0.0,0.0,4,0.0,0,-1,2,2,3,2,0.0,1.0,0
"('jayreitmeyer', 'richardcausey')",0.0,0.0,9,0.0,0,5,3,3,21,3,0.6666666666666666,0.0,0
"('christianyoder', 'susanbailey')",0.3789231816899512,0.1111111111111111,24,0.07142857142857142,1,2,4,6,26,41,0.16666666666666666,0.5333333333333333,0
"('cameron', 'torikuykendall')",0.0,0.0,8,0.0,0,5,4,2,66,4,0.8333333333333334,0.0,0
"('davidport', 'nancysellers')",0.0,0.0,8,0.0,0,5,2,4,3,80,0.0,0.8333333333333334,0
"('jayreitmeyer', 'johnambler')",0.0,0.0,3,0.0,0,-1,3,1,21,6,0.6666666666666666,0.0,0
"('shelleycorman', 'juliamurray')",0.0,0.0,2,0.0,0,4,1,2,1,8,0.0,0.0,0
"('marcusnettelton', 'gregjohnston')",0.36926937306885504,0.25,6,0.06666666666666667,1,2,3,2,88,13,1.0,1.0,0
"('juliamurray', 'russelldiamond')",0.7835783520664698,0.2222222222222222,18,0.15873015873015872,2,2,2,9,8,48,0.0,0.19444444444444445,0
