edge,adamic_adar,jaccard,preferential_attachment,resource_allocation,common_neighbors,shortest_path,deg_u,deg_v,wdeg_u,wdeg_v,clustering_u,clustering_v,label
"('stevenharris', 'laureladams')",0.0,0.0,18,0.0,0,5,6,3,45,70,0.5333333333333333,0.6666666666666666,0
"('chrisabel', 'louisekitchen')",0.0,0.0,3,0.0,0,3,1,3,3,13,0.0,1.0,0
"('mikegrigsby', 'sallybeck')",0.40242960438184466,0.07142857142857142,56,0.08333333333333333,1,2,8,7,43,88,0.07142857142857142,0.047619047619047616,0
"('laureladams', 'andyzipper')",0.0,0.0,9,0.0,0,3,3,3,70,11,0.6666666666666666,1.0,0
"('gregjohnston', 'nancysellers')",0.0,0.0,9,0.0,0,4,3,3,82,56,1.0,1.0,0
"('chrisabel', 'gregwhalley')",0.0,0.0,5,0.0,0,3,1,5,3,23,0.0,0.6,0
"('keithholst', 'dutchquigley')",0.0,0.0,1,0.0,0,4,1,1,4,4,0.0,0.0,0
"('anitadupont', 'lornabrennan')",0.0,0.0,3,0.0,0,4,1,3,3,29,0.0,0.6666666666666666,0
"('matthewlenhart', 'edwardsacks')",0.0,0.0,15,0.0,0,4,5,3,108,32,0.2,1.0,0
"('debraperlingiere', 'cameron')",0.0,0.0,12,0.0,0,5,3,4,49,50,0.3333333333333333,0.6666666666666666,0
"('jeffdasovich', 'johnarnold')",0.0,0.0,182,0.0,0,3,14,13,251,91,0.07692307692307693,0.11538461538461539,0
"('louisekitchen', 'nancysellers')",0.0,0.0,9,0.0,0,4,3,3,13,56,1.0,1.0,0
"('amyfitzpatrick', 'shelleycorman')",0.0,0.0,2,0.0,0,-1,1,2,2,5,0.0,0.0,0
"('anitadupont', 'lauraluce')",0.0,0.0,1,0.0,0,10,1,1,3,26,0.0,0.0,0
"('audreyrobertson', 'arsystem')",0.0,0.0,5,0.0,0,6,5,1,52,3,0.6,0.0,0
"('inarangel', 'cameron')",0.0,0.0,12,0.0,0,5,3,4,34,50,0.0,0.6666666666666666,0
"('elizabethsager', 'kaynecoulter')",0.0,0.0,2,0.0,0,-1,2,1,15,15,0.0,0.0,0
"('eldon', 'karendenne')",0.3789231816899512,0.5,2,0.07142857142857142,1,2,2,1,14,12,1.0,0.0,0
"('anitadupont', 'brittdavis')",0.0,0.0,2,0.0,0,9,1,2,3,6,0.0,0.0,0
"('stewartrosman', 'lauraluce')",0.0,0.0,3,0.0,0,3,3,1,8,26,1.0,0.0,0
"('info', 'torikuykendall')",0.0,0.0,2,0.0,0,6,1,2,3,13,0.0,1.0,0
"('stuartzisman', 'lorrainelindberg')",0.0,0.0,30,0.0,0,6,5,6,32,29,0.8,0.3333333333333333,0
"('ericbass', 'larrycampbell')",0.0,0.0,2,0.0,0,-1,2,1,90,15,0.0,0.0,0
"('robmilnthorp', 'kevinhyatt')",0.0,0.0,14,0.0,0,4,2,7,14,43,1.0,0.3333333333333333,0
"('russelldiamond', 'juliamurray')",0.7183299840043311,0.16666666666666666,45,0.12454212454212454,2,2,9,5,103,26,0.3333333333333333,0.8,0
"('stevenharris', 'marycook')",0.0,0.0,78,0.0,0,5,6,13,45,184,0.5333333333333333,0.3333333333333333,0
"('shirleycrenshaw', 'alanaronowitz')",0.0,0.0,10,0.0,0,7,2,5,6,93,0.0,0.4,0
"('eldon', 'marcusnettelton')",0.0,0.0,4,0.0,0,4,2,2,14,6,1.0,0.0,0
"('stephaniepanus', 'lauraluce')",0.45511961331341866,0.14285714285714285,7,0.1111111111111111,1,2,7,1,66,26,0.5714285714285714,0.0,0
"('eldon', 'sallybeck')",0.0,0.0,14,0.0,0,4,2,7,14,88,1.0,0.047619047619047616,0
"('arsystem', 'drewfossum')",0.0,0.0,5,0.0,0,5,1,5,3,29,0.0,0.3,0
"('samanthaboyd', 'lisamellencamp')",0.7183299840043311,0.18181818181818182,42,0.12454212454212454,2,2,7,6,70,38,0.6190476190476191,0.4666666666666667,0
"('lornabrennan', 'scottneal')",0.0,0.0,6,0.0,0,6,3,2,29,16,0.6666666666666666,1.0,0
"('ericbass', 'tklohman')",0.0,0.0,2,0.0,0,7,2,1,90,3,0.0,0.0,0
"('gregwhalley', 'victorlamadrid')",0.0,0.0,5,0.0,0,-1,5,1,23,27,0.6,0.0,0
"('peterkeohane', 'timbelden')",0.7308883431348958,0.25,21,0.13095238095238093,2,2,7,3,84,18,0.3333333333333333,0.0,0
"('edwardsacks', 'shonawilson')",0.0,0.0,6,0.0,0,3,3,2,32,50,1.0,1.0,0
"('johnambler', 'mikegrigsby')",0.0,0.0,8,0.0,0,-1,1,8,3,43,0.0,0.07142857142857142,0
"('arsystem', 'michellecash')",0.0,0.0,1,0.0,0,-1,1,1,3,2,0.0,0.0,0
"('kaymann', 'jayreitmeyer')",0.0,0.0,9,0.0,0,6,9,1,343,12,0.1388888888888889,0.0,0
"('tanajones', 'kaymann')",1.7525963077496391,0.1111111111111111,189,0.5238095238095237,3,2,21,9,425,343,0.1523809523809524,0.1388888888888889,0
"('errolmclaughlin', 'victorlamadrid')",0.0,0.0,1,0.0,0,-1,1,1,4,27,0.0,0.0,0
"('karendenne', 'sarahnovosel')",0.3789231816899512,0.3333333333333333,3,0.07142857142857142,1,2,1,3,12,11,0.0,0.6666666666666666,0
"('edwardsacks', 'lauraluce')",0.0,0.0,3,0.0,0,3,3,1,32,26,1.0,0.0,0
"('pattisullivan', 'joehartsoe')",0.0,0.0,1,0.0,0,5,1,1,3,12,0.0,0.0,0
"('robmilnthorp', 'danadavis')",0.0,0.0,2,0.0,0,3,2,1,14,2,1.0,0.0,0
"('louisekitchen', 'elizabethlinnell')",0.0,0.0,3,0.0,0,4,3,1,13,8,1.0,0.0,0
"('gregjohnston', 'marieheard')",0.3284587387530511,0.25,6,0.047619047619047616,1,2,3,2,82,20,1.0,1.0,0
"('robmilnthorp', 'robertbadeer')",0.0,0.0,2,0.0,0,4,2,1,14,2,1.0,0.0,0
"('ericbass', 'debraperlingiere')",0.0,0.0,6,0.0,0,4,2,3,90,49,0.0,0.3333333333333333,0
"('shelleycorman', 'arsystem')",0.0,0.0,2,0.0,0,6,2,1,5,3,0.0,0.0,0
"('elizabethsager', 'johnambler')",0.0,0.0,2,0.0,0,-1,2,1,15,3,0.0,0.0,0
"('jayreitmeyer', 'lesliereeves')",0.0,0.0,1,0.0,0,5,1,1,12,8,0.0,0.0,0
