edge,adamic_adar,jaccard,preferential_attachment,resource_allocation,common_neighbors,shortest_path,deg_u,deg_v,wdeg_u,wdeg_v,clustering_u,clustering_v,label
"('andyzipper', 'jimschwieger')",0.0,0.0,2,0.0,0,-1,2,1,3,1,0.0,0.0,0
"('timbelden', 'christianyoder')",0.0,0.0,12,0.0,0,3,6,2,19,4,0.3333333333333333,0.0,0
"('samanthaboyd', 'joehartsoe')",0.0,0.0,2,0.0,0,5,2,1,4,12,0.0,0.0,0
"('sallybeck', 'timbelden')",0.7699885152890075,0.3333333333333333,12,0.1497326203208556,2,2,2,6,5,19,1.0,0.3333333333333333,0
"('elizabethsager', 'davidoxley')",0.0,0.0,24,0.0,0,4,6,4,12,9,0.0,0.5,0
"('johngriffith', 'stephaniepanus')",0.0,0.0,2,0.0,0,5,2,1,2,1,1.0,0.0,0
"('debradavidson', 'nancysellers')",0.0,0.0,6,0.0,0,4,2,3,2,38,1.0,0.6666666666666666,0
"('sheilaglover', 'davidbaumbach')",0.0,0.0,3,0.0,0,-1,1,3,1,3,0.0,0.0,0
"('sarashackleton', 'psellers')",0.0,0.0,4,0.0,0,5,2,2,4,10,0.0,1.0,0
"('rodhayslett', 'sarahnovosel')",0.0,0.0,3,0.0,0,3,1,3,1,34,0.0,0.3333333333333333,0
"('johngriffith', 'rshapiro')",0.0,0.0,2,0.0,0,4,2,1,2,3,1.0,0.0,0
"('ericbass', 'brianredmond')",0.0,0.0,2,0.0,0,-1,1,2,1,2,0.0,1.0,0
"('audreyrobertson', 'janetdietrich')",0.0,0.0,12,0.0,0,3,4,3,5,21,0.6666666666666666,1.0,0
"('gregwhalley', 'robertfrank')",0.43429448190325176,0.2,5,0.1,1,2,5,1,45,2,0.5,0.0,0
"('christianyoder', 'elizabethlinnell')",0.0,0.0,8,0.0,0,3,2,4,4,6,0.0,0.5,0
"('stewartrosman', 'elizabethsager')",0.0,0.0,6,0.0,0,5,1,6,1,12,0.0,0.0,0
"('lisamellencamp', 'sallybeck')",0.0,0.0,4,0.0,0,3,2,2,4,5,0.0,1.0,0
"('andyzipper', 'psellers')",0.0,0.0,4,0.0,0,5,2,2,3,10,0.0,1.0,0
"('rodhayslett', 'johnarnold')",0.0,0.0,7,0.0,0,4,1,7,1,21,0.0,0.14285714285714285,0
"('johnarnold', 'sarahnovosel')",0.0,0.0,21,0.0,0,3,7,3,21,34,0.14285714285714285,0.3333333333333333,0
"('alanaronowitz', 'kevinhyatt')",0.0,0.0,5,0.0,0,6,1,5,5,22,0.0,0.2,0
"('davidport', 'sarashackleton')",0.0,0.0,2,0.0,0,3,1,2,5,4,0.0,0.0,0
"('elizabethlinnell', 'johnarnold')",0.0,0.0,28,0.0,0,3,4,7,6,21,0.5,0.14285714285714285,0
"('gregwhalley', 'nancysellers')",0.33380820069533407,0.14285714285714285,15,0.05,1,2,5,3,45,38,0.5,0.6666666666666666,0
"('danadavis', 'elizabethsager')",0.0,0.0,6,0.0,0,4,1,6,1,12,0.0,0.0,0
"('paulkaufman', 'debraperlingiere')",0.0,0.0,20,0.0,0,4,4,5,53,21,0.8333333333333334,0.2,0
"('debraperlingiere', 'janetdietrich')",0.0,0.0,15,0.0,0,4,5,3,21,21,0.2,1.0,0
"('elizabethsager', 'tklohman')",0.0,0.0,24,0.0,0,5,6,4,12,4,0.0,0.5,0
"('davidbaumbach', 'rickbuy')",0.0,0.0,12,0.0,0,-1,3,4,3,9,0.0,0.16666666666666666,0
"('kevinhyatt', 'tanajones')",0.0,0.0,5,0.0,0,7,5,1,22,2,0.2,0.0,0
"('errolmclaughlin', 'sallybeck')",0.0,0.0,2,0.0,0,3,1,2,1,5,0.0,1.0,0
"('kamkeiser', 'andyzipper')",0.0,0.0,2,0.0,0,-1,1,2,1,3,0.0,0.0,0
"('lauraluce', 'larrycampbell')",0.0,0.0,2,0.0,0,5,2,1,3,9,1.0,0.0,0
"('kevinhyatt', 'ericbass')",0.0,0.0,5,0.0,0,-1,5,1,22,1,0.2,0.0,0
"('shelleycorman', 'susanbailey')",0.0,0.0,6,0.0,0,5,2,3,11,6,0.0,0.3333333333333333,0
"('davidport', 'karendenne')",0.0,0.0,6,0.0,0,4,1,6,5,171,0.0,0.4666666666666667,0
"('marieheard', 'elizabethlinnell')",0.0,0.0,44,0.0,0,4,11,4,22,6,0.03636363636363636,0.5,0
"('peterkeohane', 'paulkaufman')",0.0,0.0,4,0.0,0,4,1,4,1,53,0.0,0.8333333333333334,0
"('joehartsoe', 'michellelokay')",0.0,0.0,6,0.0,0,3,1,6,12,19,0.0,0.6,0
"('johnambler', 'mikemaggi')",0.0,0.0,2,0.0,0,5,2,1,4,1,0.0,0.0,0
"('jimschwieger', 'sarashackleton')",0.0,0.0,2,0.0,0,-1,1,2,1,4,0.0,0.0,0
"('kevinhyatt', 'psellers')",0.0,0.0,10,0.0,0,4,5,2,22,10,0.2,1.0,0
"('jimschwieger', 'elizabethsager')",0.0,0.0,6,0.0,0,-1,1,6,1,12,0.0,0.0,0
"('sarahnovosel', 'suzanneadams')",0.0,0.0,6,0.0,0,4,3,2,34,2,0.3333333333333333,0.0,0
"('brianredmond', 'drewfossum')",0.0,0.0,4,0.0,0,3,2,2,2,3,1.0,1.0,0
"('markkoenig', 'errolmclaughlin')",0.0,0.0,2,0.0,0,5,2,1,4,1,0.0,0.0,0
"('stewartrosman', 'andyzipper')",0.0,0.0,2,0.0,0,5,1,2,1,3,0.0,0.0,0
"('karendenne', 'cameron')",0.33380820069533407,0.125,18,0.05,1,2,6,3,171,18,0.4666666666666667,0.6666666666666666,0
"('gregwhalley', 'brenthendry')",0.0,0.0,15,0.0,0,4,5,3,45,5,0.5,0.3333333333333333,0
"('juliearmstrong', 'kevinhyatt')",1.3426824550040934,0.25,25,0.45,2,2,5,5,14,22,0.3,0.2,0
"('audreyrobertson', 'cameron')",0.0,0.0,12,0.0,0,3,4,3,5,18,0.6666666666666666,0.6666666666666666,0
"('rshapiro', 'michellelokay')",0.0,0.0,6,0.0,0,3,1,6,3,19,0.0,0.6,0
"('alanaronowitz', 'stewartrosman')",0.0,0.0,1,0.0,0,5,1,1,5,1,0.0,0.0,0
"('suzanneadams', 'dutchquigley')",0.0,0.0,12,0.0,0,4,2,6,2,18,0.0,0.16666666666666666,0
"('louisekitchen', 'geraldnemec')",0.7213475204444817,0.05555555555555555,34,0.25,1,2,17,2,78,18,0.11764705882352941,0.0,0
"('brianredmond', 'johnambler')",0.0,0.0,4,0.0,0,4,2,2,2,4,1.0,0.0,0
"('rickbuy', 'jimschwieger')",0.0,0.0,4,0.0,0,-1,4,1,9,1,0.16666666666666666,0.0,0
"('drewfossum', 'andyzipper')",0.0,0.0,4,0.0,0,5,2,2,3,3,1.0,0.0,0
"('davidforster', 'dutchquigley')",0.5138983423697507,0.16666666666666666,12,0.14285714285714285,1,2,2,6,3,18,1.0,0.16666666666666666,0
"('davidbaumbach', 'robertfrank')",0.0,0.0,3,0.0,0,-1,3,1,3,2,0.0,0.0,0
"('alanaronowitz', 'johnlavorato')",0.0,0.0,11,0.0,0,3,1,11,5,27,0.0,0.2545454545454545,0
"('joehartsoe', 'chrisgaskill')",0.0,0.0,1,0.0,0,-1,1,1,12,1,0.0,0.0,0
"('chrisgaskill', 'karendenne')",0.0,0.0,6,0.0,0,-1,1,6,1,171,0.0,0.4666666666666667,0
"('cameron', 'rickbuy')",0.0,0.0,12,0.0,0,3,3,4,18,9,0.6666666666666666,0.16666666666666666,0
"('juliearmstrong', 'stuartzisman')",0.35295612386476116,0.16666666666666666,10,0.058823529411764705,1,2,5,2,14,2,0.3,0.0,0
"('tanajones', 'stephaniepanus')",0.4170323914242463,1.0,1,0.09090909090909091,1,2,1,1,2,1,0.0,0.0,0
"('andyzipper', 'amyfitzpatrick')",0.0,0.0,6,0.0,0,4,2,3,3,3,0.0,0.0,0
"('timbelden', 'alanaronowitz')",0.0,0.0,6,0.0,0,3,6,1,19,5,0.3333333333333333,0.0,0
"('audreyrobertson', 'peterkeohane')",0.0,0.0,4,0.0,0,5,4,1,5,1,0.6666666666666666,0.0,0
"('susanbailey', 'sheilaglover')",0.4170323914242463,0.3333333333333333,3,0.09090909090909091,1,2,3,1,6,1,0.3333333333333333,0.0,0
"('johnambler', 'frankermis')",0.0,0.0,2,0.0,0,6,2,1,4,7,0.0,0.0,0
"('kennethlay', 'juliearmstrong')",0.0,0.0,10,0.0,0,3,2,5,14,14,0.0,0.3,0
"('rickbuy', 'lornabrennan')",0.0,0.0,4,0.0,0,6,4,1,9,8,0.16666666666666666,0.0,0
"('samanthaboyd', 'juliearmstrong')",0.0,0.0,10,0.0,0,5,2,5,4,14,0.0,0.3,0
"('stevenharris', 'paulkaufman')",0.33380820069533407,0.1111111111111111,24,0.05,1,2,6,4,13,53,0.4,0.8333333333333334,0
"('lorrainelindberg', 'brenthendry')",0.0,0.0,15,0.0,0,7,5,3,10,5,0.5,0.3333333333333333,0
"('susanbailey', 'kennethlay')",0.0,0.0,6,0.0,0,6,3,2,6,14,0.3333333333333333,0.0,0
"('lisamellencamp', 'lindydonoho')",0.0,0.0,12,0.0,0,3,2,6,4,9,0.0,0.5333333333333333,0
"('lornabrennan', 'edwardsacks')",0.0,0.0,3,0.0,0,7,1,3,8,8,0.0,0.3333333333333333,0
"('davidbaumbach', 'christianyoder')",0.0,0.0,6,0.0,0,-1,3,2,3,4,0.0,0.0,0
"('kennethlay', 'davidbaumbach')",0.0,0.0,6,0.0,0,-1,2,3,14,3,0.0,0.0,0
"('johnlavorato', 'mikegrigsby')",0.0,0.0,33,0.0,0,3,11,3,27,11,0.2545454545454545,0.0,0
"('stevenharris', 'sheilaglover')",0.0,0.0,6,0.0,0,5,6,1,13,1,0.4,0.0,0
"('nancysellers', 'tanajones')",0.0,0.0,3,0.0,0,5,3,1,38,2,0.6666666666666666,0.0,0
