edge,adamic_adar,jaccard,preferential_attachment,resource_allocation,common_neighbors,shortest_path,deg_u,deg_v,wdeg_u,wdeg_v,clustering_u,clustering_v,label
"('marieheard', 'kennethlay')",0.0,0.0,2,0.0,0,4,2,1,10,1,1.0,0.0,0
"('shirleycrenshaw', 'alanaronowitz')",0.0,0.0,4,0.0,0,-1,2,2,6,42,0.0,1.0,0
"('mikegrigsby', 'alanaronowitz')",0.0,0.0,22,0.0,0,3,11,2,120,42,0.12727272727272726,1.0,0
"('susanbailey', 'sheilatweed')",0.0,0.0,18,0.0,0,4,9,2,60,82,0.5833333333333334,0.0,0
"('suzanneadams', 'vkamins')",0.0,0.0,1,0.0,0,-1,1,1,133,24,0.0,0.0,0
"('juliamurray', 'davidoxley')",0.0,0.0,4,0.0,0,5,1,4,2,11,0.0,0.6666666666666666,0
"('robertbadeer', 'kevinhyatt')",0.0,0.0,5,0.0,0,4,1,5,2,20,0.0,0.6,0
"('tanyarohauer', 'vkaminski')",0.0,0.0,12,0.0,0,-1,6,2,26,27,0.8,0.0,0
"('victorlamadrid', 'inarangel')",0.0,0.0,6,0.0,0,-1,1,6,2,31,0.0,0.3333333333333333,0
"('markkoenig', 'psellers')",0.0,0.0,3,0.0,0,4,1,3,1,10,0.0,1.0,0
"('stephaniepanus', 'chrisgermany')",0.0,0.0,20,0.0,0,-1,10,2,88,4,0.6,0.0,0
"('travismccullough', 'johngriffith')",0.0,0.0,6,0.0,0,4,3,2,8,8,0.3333333333333333,0.0,0
"('torikuykendall', 'brenthendry')",0.0,0.0,18,0.0,0,3,3,6,42,46,0.3333333333333333,0.7333333333333333,0
"('joehartsoe', 'victorlamadrid')",0.0,0.0,2,0.0,0,-1,2,1,17,2,1.0,0.0,0
"('tanajones', 'brianredmond')",0.3789231816899512,0.041666666666666664,66,0.07142857142857142,1,2,22,3,386,28,0.17316017316017315,1.0,0
"('johngriffith', 'sheilatweed')",0.0,0.0,4,0.0,0,5,2,2,8,82,0.0,0.0,0
"('mikegrigsby', 'richardcausey')",0.0,0.0,11,0.0,0,3,11,1,120,8,0.12727272727272726,0.0,0
"('audreyrobertson', 'nancysellers')",0.0,0.0,4,0.0,0,4,2,2,4,34,0.0,1.0,0
"('brenthendry', 'edwardsacks')",1.5821989214341978,0.5,36,0.3232323232323232,4,2,6,6,46,16,0.7333333333333333,0.5333333333333333,0
"('johngriffith', 'sarahnovosel')",0.0,0.0,2,0.0,0,5,2,1,8,10,0.0,0.0,0
"('ericbass', 'rickbuy')",0.0,0.0,8,0.0,0,5,2,4,24,6,0.0,0.0,0
"('stevenharris', 'davidbaumbach')",0.0,0.0,5,0.0,0,7,5,1,20,3,0.2,0.0,0
"('kennethlay', 'timbelden')",0.3898712452512801,0.14285714285714285,7,0.07692307692307693,1,2,1,7,1,22,0.0,0.14285714285714285,0
"('louisekitchen', 'stephaniesever')",0.32351545314867247,0.06666666666666667,28,0.045454545454545456,1,2,14,2,79,42,0.0989010989010989,0.0,0
"('edwardsacks', 'kamkeiser')",0.0,0.0,6,0.0,0,-1,6,1,16,2,0.5333333333333333,0.0,0
"('karendenne', 'audreyrobertson')",0.0,0.0,6,0.0,0,4,3,2,117,4,0.6666666666666666,0.0,0
"('andyzipper', 'vasantshanbhogue')",0.0,0.0,2,0.0,0,5,2,1,11,3,1.0,0.0,0
"('lauraluce', 'anitadupont')",0.0,0.0,2,0.0,0,-1,2,1,12,3,1.0,0.0,0
"('psellers', 'stuartzisman')",0.0,0.0,9,0.0,0,4,3,3,10,31,1.0,0.0,0
"('louisekitchen', 'lindydonoho')",0.0,0.0,70,0.0,0,5,14,5,79,10,0.0989010989010989,0.6,0
"('drewfossum', 'audreyrobertson')",0.6213349345596119,0.16666666666666666,10,0.2,1,2,5,2,31,4,0.1,0.0,0
"('robertbadeer', 'kamkeiser')",0.0,0.0,1,0.0,0,-1,1,1,2,2,0.0,0.0,0
"('garyhickerson', 'sarahnovosel')",0.0,0.0,3,0.0,0,5,3,1,14,10,0.3333333333333333,0.0,0
"('scottneal', 'samanthaboyd')",0.0,0.0,10,0.0,0,4,2,5,7,34,0.0,0.9,0
"('pattisullivan', 'louisekitchen')",0.0,0.0,28,0.0,0,3,2,14,16,79,1.0,0.0989010989010989,0
"('chrisabel', 'debraperlingiere')",0.0,0.0,8,0.0,0,5,2,4,2,66,1.0,0.3333333333333333,0
"('richardcausey', 'chrisgaskill')",0.0,0.0,1,0.0,0,4,1,1,8,8,0.0,0.0,0
"('garyhickerson', 'inarangel')",0.43429448190325176,0.125,18,0.1,1,2,3,6,14,31,0.3333333333333333,0.3333333333333333,0
"('jamesderrick', 'errolmclaughlin')",0.0,0.0,9,0.0,0,4,3,3,5,25,0.0,0.3333333333333333,0
"('marycook', 'jamesderrick')",0.5138983423697507,0.07692307692307693,33,0.14285714285714285,1,2,11,3,110,5,0.45454545454545453,0.0,0
"('rickbuy', 'lesliereeves')",0.0,0.0,4,0.0,0,3,4,1,6,1,0.0,0.0,0
"('stephaniesever', 'geraldnemec')",0.0,0.0,12,0.0,0,3,2,6,42,66,0.0,0.13333333333333333,0
"('shelleycorman', 'marcusnettelton')",0.0,0.0,6,0.0,0,5,2,3,11,59,1.0,0.3333333333333333,0
"('robertbadeer', 'lisamellencamp')",0.0,0.0,4,0.0,0,4,1,4,2,13,0.0,0.3333333333333333,0
"('tklohman', 'arsystem')",0.0,0.0,12,0.0,0,6,4,3,8,53,1.0,0.0,0
"('jayreitmeyer', 'wescolwell')",0.0,0.0,4,0.0,0,4,2,2,13,3,1.0,0.0,0
"('cameron', 'alanaronowitz')",0.0,0.0,6,0.0,0,5,3,2,34,42,1.0,1.0,0
"('rosaleefleming', 'marcusnettelton')",0.0,0.0,3,0.0,0,4,1,3,2,59,0.0,0.3333333333333333,0
"('mikemaggi', 'louisekitchen')",0.0,0.0,42,0.0,0,3,3,14,25,79,0.3333333333333333,0.0989010989010989,0
"('elizabethsager', 'sheilatweed')",0.5138983423697507,0.08333333333333333,22,0.14285714285714285,1,2,11,2,52,82,0.10909090909090909,0.0,0
"('rodhayslett', 'nancysellers')",0.0,0.0,2,0.0,0,3,1,2,5,34,0.0,1.0,0
"('torikuykendall', 'debraperlingiere')",0.0,0.0,12,0.0,0,4,3,4,42,66,0.3333333333333333,0.3333333333333333,0
"('garyhickerson', 'rodhayslett')",0.0,0.0,3,0.0,0,6,3,1,14,5,0.3333333333333333,0.0,0
"('michellecash', 'janetdietrich')",0.3789231816899512,0.14285714285714285,7,0.07142857142857142,1,2,7,1,11,6,0.14285714285714285,0.0,0
"('scottneal', 'drewfossum')",0.0,0.0,10,0.0,0,4,2,5,7,31,0.0,0.1,0
"('chrisgermany', 'louisekitchen')",0.0,0.0,28,0.0,0,-1,2,14,4,79,0.0,0.0989010989010989,0
"('marieheard', 'jamesderrick')",0.0,0.0,6,0.0,0,3,2,3,10,5,1.0,0.0,0
"('michellecash', 'stuartzisman')",1.3272716180510837,0.25,21,0.4242424242424242,2,2,7,3,11,31,0.14285714285714285,0.0,0
"('johnarnold', 'sarashackleton')",0.32351545314867247,0.041666666666666664,150,0.045454545454545456,1,2,10,15,98,234,0.17777777777777778,0.29523809523809524,0
"('suzanneadams', 'peterkeohane')",0.0,0.0,7,0.0,0,4,1,7,133,35,0.0,0.3333333333333333,0
"('kamkeiser', 'jayreitmeyer')",0.0,0.0,2,0.0,0,-1,1,2,2,13,0.0,1.0,0
"('kennethlay', 'kamkeiser')",0.0,0.0,1,0.0,0,-1,1,1,1,2,0.0,0.0,0
"('alanaronowitz', 'shelleycorman')",0.0,0.0,4,0.0,0,6,2,2,42,11,1.0,1.0,0
"('christianyoder', 'keithholst')",0.0,0.0,6,0.0,0,4,3,2,19,18,0.3333333333333333,1.0,0
"('cameron', 'rodhayslett')",0.0,0.0,3,0.0,0,3,3,1,34,5,1.0,0.0,0
"('robertbadeer', 'chrisgermany')",0.0,0.0,2,0.0,0,-1,1,2,2,4,0.0,0.0,0
"('rosaleefleming', 'samanthaboyd')",0.0,0.0,5,0.0,0,5,1,5,2,34,0.0,0.9,0
"('vkaminski', 'stewartrosman')",0.0,0.0,2,0.0,0,-1,2,1,27,10,0.0,0.0,0
"('chrisgaskill', 'shirleycrenshaw')",0.0,0.0,2,0.0,0,-1,1,2,8,6,0.0,0.0,0
"('alanaronowitz', 'info')",0.0,0.0,2,0.0,0,-1,2,1,42,10,1.0,0.0,0
"('sheilaglover', 'rickbuy')",0.0,0.0,12,0.0,0,3,3,4,32,6,0.0,0.0,0
"('russelldiamond', 'ericbass')",0.0,0.0,14,0.0,0,5,7,2,79,24,0.42857142857142855,0.0,0
"('suzanneadams', 'chrisgaskill')",0.0,0.0,1,0.0,0,5,1,1,133,8,0.0,0.0,0
"('inarangel', 'dfarmer')",0.0,0.0,6,0.0,0,-1,6,1,31,10,0.3333333333333333,0.0,0
"('brianredmond', 'tanyarohauer')",0.0,0.0,18,0.0,0,3,3,6,28,26,1.0,0.8,0
"('geraldnemec', 'susanbailey')",0.7213475204444817,0.07142857142857142,54,0.25,1,2,6,9,66,60,0.13333333333333333,0.5833333333333334,0
"('joehartsoe', 'lesliereeves')",0.0,0.0,2,0.0,0,5,2,1,17,1,1.0,0.0,0
"('nancysellers', 'chrisgermany')",0.0,0.0,4,0.0,0,-1,2,2,34,4,1.0,0.0,0
"('joehartsoe', 'errolmclaughlin')",0.0,0.0,6,0.0,0,5,2,3,17,25,1.0,0.3333333333333333,0
"('johnlavorato', 'info')",0.0,0.0,13,0.0,0,-1,13,1,53,10,0.15384615384615385,0.0,0
"('dfarmer', 'sheilaglover')",0.0,0.0,3,0.0,0,-1,1,3,10,32,0.0,0.0,0
"('louisekitchen', 'vasantshanbhogue')",0.0,0.0,14,0.0,0,4,14,1,79,3,0.0989010989010989,0.0,0
"('lorrainelindberg', 'brianredmond')",0.0,0.0,15,0.0,0,6,5,3,11,28,0.7,1.0,0
"('marieheard', 'vasantshanbhogue')",0.0,0.0,2,0.0,0,6,2,1,10,3,1.0,0.0,0
"('alanaronowitz', 'eldon')",0.0,0.0,8,0.0,0,5,2,4,42,28,1.0,0.6666666666666666,0
"('andyzipper', 'lauraluce')",0.3789231816899512,0.3333333333333333,4,0.07142857142857142,1,2,2,2,11,12,1.0,1.0,0
"('samanthaboyd', 'christianyoder')",0.0,0.0,15,0.0,0,3,5,3,34,19,0.9,0.3333333333333333,0
"('susanbailey', 'kennethlay')",0.0,0.0,9,0.0,0,4,9,1,60,1,0.5833333333333334,0.0,0
"('arsystem', 'laureladams')",0.32351545314867247,0.125,18,0.045454545454545456,1,2,3,6,53,86,0.0,0.7333333333333333,0
"('paulkaufman', 'lesliereeves')",0.0,0.0,2,0.0,0,5,2,1,108,1,1.0,0.0,0
"('dfarmer', 'vkaminski')",0.0,0.0,2,0.0,0,-1,1,2,10,27,0.0,0.0,0
"('elizabethsager', 'davidport')",0.0,0.0,22,0.0,0,4,11,2,52,6,0.10909090909090909,0.0,0
"('davidforster', 'tklohman')",0.0,0.0,4,0.0,0,7,1,4,3,8,0.0,1.0,0
"('johnlavorato', 'kevinhyatt')",0.0,0.0,65,0.0,0,4,13,5,53,20,0.15384615384615385,0.6,0
"('laureladams', 'peterkeohane')",0.7405478445729188,0.18181818181818182,42,0.13636363636363635,2,2,6,7,86,35,0.7333333333333333,0.3333333333333333,0
"('marycook', 'johngriffith')",0.0,0.0,22,0.0,0,3,11,2,110,8,0.45454545454545453,0.0,0
"('kaymann', 'susanbailey')",0.0,0.0,45,0.0,0,3,5,9,248,60,0.0,0.5833333333333334,0
"('rosaleefleming', 'stevenharris')",0.0,0.0,5,0.0,0,3,1,5,2,20,0.0,0.2,0
"('lauraluce', 'brenthendry')",0.0,0.0,12,0.0,0,3,2,6,12,46,1.0,0.7333333333333333,0
"('lesliereeves', 'tanyarohauer')",0.0,0.0,6,0.0,0,4,1,6,1,26,0.0,0.8,0
"('garyhickerson', 'marieheard')",0.0,0.0,6,0.0,0,3,3,2,14,10,0.3333333333333333,1.0,0
"('sheilatweed', 'lauraluce')",0.0,0.0,4,0.0,0,3,2,2,82,12,0.0,1.0,0
"('michellecash', 'lorrainelindberg')",0.0,0.0,35,0.0,0,6,7,5,11,11,0.14285714285714285,0.7,0
"('edwardsacks', 'sallybeck')",0.0,0.0,48,0.0,0,3,6,8,16,48,0.5333333333333333,0.21428571428571427,0
"('gregwhalley', 'mikemaggi')",0.43429448190325176,0.1,24,0.1,1,2,8,3,19,25,0.21428571428571427,0.3333333333333333,0
"('sarashackleton', 'kennethlay')",0.0,0.0,15,0.0,0,4,15,1,234,1,0.29523809523809524,0.0,0
"('robmilnthorp', 'russelldiamond')",0.0,0.0,7,0.0,0,3,1,7,1,79,0.0,0.42857142857142855,0
"('karendenne', 'joehartsoe')",1.0906168935133367,0.6666666666666666,6,0.31666666666666665,2,2,3,2,117,17,0.6666666666666666,1.0,0
"('geraldnemec', 'cameron')",0.0,0.0,18,0.0,0,3,6,3,66,34,0.13333333333333333,1.0,0
"('chrisgermany', 'joehartsoe')",0.0,0.0,4,0.0,0,-1,2,2,4,17,0.0,1.0,0
"('stephaniesever', 'cameron')",0.0,0.0,6,0.0,0,5,2,3,42,34,0.0,1.0,0
"('alanaronowitz', 'garyhickerson')",0.0,0.0,6,0.0,0,3,2,3,42,14,1.0,0.3333333333333333,0
"('marcusnettelton', 'edwardsacks')",0.7405478445729188,0.2857142857142857,18,0.13636363636363635,2,2,3,6,59,16,0.3333333333333333,0.5333333333333333,0
"('chrisabel', 'lisamellencamp')",0.0,0.0,8,0.0,0,4,2,4,2,13,1.0,0.3333333333333333,0
"('lindydonoho', 'raymondbowen')",0.0,0.0,10,0.0,0,6,5,2,10,3,0.6,1.0,0
"('chrisabel', 'jayreitmeyer')",0.0,0.0,4,0.0,0,4,2,2,2,13,1.0,1.0,0
"('psellers', 'arsystem')",0.0,0.0,9,0.0,0,4,3,3,10,53,1.0,0.0,0
"('errolmclaughlin', 'robertfrank')",0.0,0.0,3,0.0,0,5,3,1,25,10,0.3333333333333333,0.0,0
"('tanyarohauer', 'cheryljohnson')",0.32351545314867247,0.14285714285714285,12,0.045454545454545456,1,2,6,2,26,48,0.8,1.0,0
"('robertbadeer', 'rickbuy')",0.5138983423697507,0.25,4,0.14285714285714285,1,2,1,4,2,6,0.0,0.0,0
"('michellelokay', 'davidforster')",0.0,0.0,5,0.0,0,7,5,1,20,3,0.7,0.0,0
"('drewfossum', 'robertfrank')",0.36926937306885504,0.2,5,0.06666666666666667,1,2,5,1,31,10,0.1,0.0,0
"('vasantshanbhogue', 'davidbaumbach')",0.0,0.0,1,0.0,0,8,1,1,3,3,0.0,0.0,0
"('rickbuy', 'gregjohnston')",0.0,0.0,16,0.0,0,4,4,4,6,22,0.0,0.8333333333333334,0
"('barrytycholiz', 'michellelokay')",0.0,0.0,15,0.0,0,4,3,5,23,20,0.0,0.7,0
"('andyzipper', 'davidbaumbach')",0.0,0.0,2,0.0,0,6,2,1,11,3,1.0,0.0,0
"('johnarnold', 'richardshapiro')",0.0,0.0,40,0.0,0,4,10,4,98,147,0.17777777777777778,0.5,0
"('kevinhyatt', 'scottneal')",0.0,0.0,10,0.0,0,5,5,2,20,7,0.6,0.0,0
"('brianredmond', 'cindyolson')",0.3789231816899512,0.25,6,0.07142857142857142,1,2,3,2,28,3,1.0,1.0,0
"('davidoxley', 'jayreitmeyer')",0.0,0.0,8,0.0,0,3,4,2,11,13,0.6666666666666666,1.0,0
"('johnarnold', 'jayreitmeyer')",0.4170323914242463,0.09090909090909091,20,0.09090909090909091,1,2,10,2,98,13,0.17777777777777778,1.0,0
"('shelleycorman', 'dfarmer')",0.0,0.0,2,0.0,0,-1,2,1,11,10,1.0,0.0,0
"('matthewlenhart', 'chrisabel')",0.0,0.0,8,0.0,0,4,4,2,42,2,0.3333333333333333,1.0,0
"('laureladams', 'shelleycorman')",0.0,0.0,12,0.0,0,6,6,2,86,11,0.7333333333333333,1.0,0
"('errolmclaughlin', 'lauraluce')",0.0,0.0,6,0.0,0,3,3,2,25,12,0.3333333333333333,1.0,0
"('marieheard', 'laureladams')",0.6927848262175276,0.3333333333333333,12,0.11212121212121212,2,2,2,6,10,86,1.0,0.7333333333333333,0
"('samanthaboyd', 'richardshapiro')",0.0,0.0,20,0.0,0,5,5,4,34,147,0.9,0.5,0
"('sheilatweed', 'chrisgaskill')",0.0,0.0,2,0.0,0,4,2,1,82,8,0.0,0.0,0
"('eldon', 'jayreitmeyer')",0.0,0.0,8,0.0,0,4,4,2,28,13,0.6666666666666666,1.0,0
"('rosaleefleming', 'joehartsoe')",0.36926937306885504,0.5,2,0.06666666666666667,1,2,1,2,2,17,0.0,1.0,0
"('vkamins', 'torikuykendall')",0.0,0.0,3,0.0,0,-1,1,3,24,42,0.0,0.3333333333333333,0
"('sheilaglover', 'marieheard')",0.36926937306885504,0.25,6,0.06666666666666667,1,2,3,2,32,10,0.0,1.0,0
"('wescolwell', 'shelleycorman')",0.0,0.0,4,0.0,0,5,2,2,3,11,0.0,1.0,0
"('errolmclaughlin', 'davidbaumbach')",0.0,0.0,3,0.0,0,5,3,1,25,3,0.3333333333333333,0.0,0
"('garyhickerson', 'jamesderrick')",0.0,0.0,9,0.0,0,3,3,3,14,5,0.3333333333333333,0.0,0
"('davidbaumbach', 'karendenne')",0.0,0.0,3,0.0,0,6,1,3,3,117,0.0,0.6666666666666666,0
"('victorlamadrid', 'chrisgaskill')",0.0,0.0,1,0.0,0,-1,1,1,2,8,0.0,0.0,0
"('richardcausey', 'nancysellers')",0.0,0.0,2,0.0,0,5,1,2,8,34,0.0,1.0,0
"('matthewlenhart', 'johnlavorato')",0.4170323914242463,0.0625,52,0.09090909090909091,1,2,4,13,42,53,0.3333333333333333,0.15384615384615385,0
"('markkoenig', 'kaymann')",0.0,0.0,5,0.0,0,5,1,5,1,248,0.0,0.0,0
"('mikemaggi', 'lorrainelindberg')",0.0,0.0,15,0.0,0,7,3,5,25,11,0.3333333333333333,0.7,0
"('brenthendry', 'vkamins')",0.0,0.0,6,0.0,0,-1,6,1,46,24,0.7333333333333333,0.0,0
"('jeffdasovich', 'susanbailey')",0.0,0.0,135,0.0,0,4,15,9,464,60,0.08571428571428572,0.5833333333333334,0
"('matthewlenhart', 'markkoenig')",0.0,0.0,4,0.0,0,5,4,1,42,1,0.3333333333333333,0.0,0
"('kaymann', 'arsystem')",0.0,0.0,15,0.0,0,3,5,3,248,53,0.0,0.0,0
"('lorrainelindberg', 'karendenne')",0.0,0.0,15,0.0,0,4,5,3,11,117,0.7,0.6666666666666666,0
"('barrytycholiz', 'karendenne')",0.36926937306885504,0.2,9,0.06666666666666667,1,2,3,3,23,117,0.0,0.6666666666666666,0
"('johngriffith', 'anitadupont')",0.0,0.0,2,0.0,0,-1,2,1,8,3,0.0,0.0,0
"('davidport', 'edwardsacks')",0.0,0.0,12,0.0,0,5,2,6,6,16,0.0,0.5333333333333333,0
"('mikegrigsby', 'michellelokay')",0.0,0.0,55,0.0,0,5,11,5,120,20,0.12727272727272726,0.7,0
"('tanajones', 'timbelden')",0.3789231816899512,0.03571428571428571,154,0.07142857142857142,1,2,22,7,386,22,0.17316017316017315,0.14285714285714285,0
"('cheryljohnson', 'marieheard')",0.32351545314867247,0.3333333333333333,4,0.045454545454545456,1,2,2,2,48,10,1.0,1.0,0
"('frankermis', 'sarahnovosel')",0.0,0.0,3,0.0,0,4,3,1,30,10,0.6666666666666666,0.0,0
"('mikemaggi', 'edwardsacks')",0.0,0.0,18,0.0,0,3,3,6,25,16,0.3333333333333333,0.5333333333333333,0
"('vasantshanbhogue', 'keithholst')",0.0,0.0,2,0.0,0,6,1,2,3,18,0.0,1.0,0
"('kaymann', 'cheryljohnson')",0.0,0.0,10,0.0,0,3,5,2,248,48,0.0,1.0,0
"('nancysellers', 'ericbass')",0.0,0.0,4,0.0,0,5,2,2,34,24,1.0,0.0,0
"('travismccullough', 'vasantshanbhogue')",0.0,0.0,3,0.0,0,5,3,1,8,3,0.3333333333333333,0.0,0
"('inarangel', 'davidport')",0.0,0.0,12,0.0,0,4,6,2,31,6,0.3333333333333333,0.0,0
"('victorlamadrid', 'vasantshanbhogue')",0.0,0.0,1,0.0,0,-1,1,1,2,3,0.0,0.0,0
"('kamkeiser', 'johngriffith')",0.0,0.0,2,0.0,0,-1,1,2,2,8,0.0,0.0,0
"('vasantshanbhogue', 'stephaniepanus')",0.0,0.0,10,0.0,0,6,1,10,3,88,0.0,0.6,0
"('info', 'arsystem')",0.0,0.0,3,0.0,0,-1,1,3,10,53,0.0,0.0,0
"('richardcausey', 'russelldiamond')",0.0,0.0,7,0.0,0,4,1,7,8,79,0.0,0.42857142857142855,0
"('richardshapiro', 'kaymann')",0.0,0.0,20,0.0,0,5,4,5,147,248,0.5,0.0,0
"('davidbaumbach', 'elizabethsager')",0.0,0.0,11,0.0,0,6,1,11,3,52,0.0,0.10909090909090909,0
"('mikemaggi', 'chrisabel')",0.0,0.0,6,0.0,0,4,3,2,25,2,0.3333333333333333,1.0,0
"('janetdietrich', 'johngriffith')",0.0,0.0,2,0.0,0,4,1,2,6,8,0.0,0.0,0
"('raymondbowen', 'rickbuy')",0.48089834696298783,0.2,8,0.125,1,2,2,4,3,6,1.0,0.0,0
"('info', 'inarangel')",0.0,0.0,6,0.0,0,-1,1,6,10,31,0.0,0.3333333333333333,0
"('richardshapiro', 'mikegrigsby')",0.0,0.0,44,0.0,0,3,4,11,147,120,0.5,0.12727272727272726,0
"('ericbass', 'elizabethsager')",0.0,0.0,22,0.0,0,5,2,11,24,52,0.0,0.10909090909090909,0
"('kevinhyatt', 'susanbailey')",0.0,0.0,45,0.0,0,6,5,9,20,60,0.6,0.5833333333333334,0
"('kamkeiser', 'richardshapiro')",0.0,0.0,4,0.0,0,-1,1,4,2,147,0.0,0.5,0
"('mikegrigsby', 'jeffdasovich')",0.9102392266268373,0.04,165,0.3333333333333333,1,2,11,15,120,464,0.12727272727272726,0.08571428571428572,0
"('ericbass', 'tklohman')",0.0,0.0,8,0.0,0,7,2,4,24,8,0.0,1.0,0
"('robertfrank', 'marcusnettelton')",0.0,0.0,3,0.0,0,4,1,3,10,59,0.0,0.3333333333333333,0
"('stuartzisman', 'nancysellers')",0.0,0.0,6,0.0,0,4,3,2,31,34,0.0,1.0,0
"('vkamins', 'errolmclaughlin')",0.0,0.0,3,0.0,0,-1,1,3,24,25,0.0,0.3333333333333333,0
"('joehartsoe', 'chrisgermany')",0.0,0.0,4,0.0,0,-1,2,2,17,4,1.0,0.0,0
"('tanajones', 'kaymann')",0.9102392266268373,0.038461538461538464,110,0.3333333333333333,1,2,22,5,386,248,0.17316017316017315,0.0,0
"('kennethlay', 'chrisgermany')",0.0,0.0,2,0.0,0,-1,1,2,1,4,0.0,0.0,0
"('marycook', 'shelleycorman')",0.0,0.0,22,0.0,0,5,11,2,110,11,0.45454545454545453,1.0,0
"('victorlamadrid', 'sheilaglover')",0.0,0.0,3,0.0,0,-1,1,3,2,32,0.0,0.0,0
"('karendenne', 'shelleycorman')",0.0,0.0,6,0.0,0,3,3,2,117,11,0.6666666666666666,1.0,0
"('karendenne', 'marieheard')",0.0,0.0,6,0.0,0,4,3,2,117,10,0.6666666666666666,1.0,0
"('marcusnettelton', 'anitadupont')",0.0,0.0,3,0.0,0,-1,3,1,59,3,0.3333333333333333,0.0,0
"('paulkaufman', 'nancysellers')",0.36926937306885504,0.3333333333333333,4,0.06666666666666667,1,2,2,2,108,34,1.0,1.0,0
"('info', 'travismccullough')",0.0,0.0,3,0.0,0,-1,1,3,10,8,0.0,0.3333333333333333,0
"('johnlavorato', 'vkamins')",0.0,0.0,13,0.0,0,-1,13,1,53,24,0.15384615384615385,0.0,0
"('susanbailey', 'alanaronowitz')",0.8816260796999197,0.2222222222222222,18,0.2121212121212121,2,2,9,2,60,42,0.5833333333333334,1.0,0
"('louisekitchen', 'nancysellers')",0.0,0.0,28,0.0,0,3,14,2,79,34,0.0989010989010989,1.0,0
"('marycook', 'inarangel')",0.0,0.0,66,0.0,0,3,11,6,110,31,0.45454545454545453,0.3333333333333333,0
"('garyhickerson', 'anitadupont')",0.0,0.0,3,0.0,0,-1,3,1,14,3,0.3333333333333333,0.0,0
"('gregwhalley', 'stevenharris')",0.0,0.0,40,0.0,0,5,8,5,19,20,0.21428571428571427,0.2,0
"('barrytycholiz', 'sarahnovosel')",0.36926937306885504,0.3333333333333333,3,0.06666666666666667,1,2,3,1,23,10,0.0,0.0,0
"('janetdietrich', 'mikegrigsby')",0.0,0.0,11,0.0,0,3,1,11,6,120,0.0,0.12727272727272726,0
"('peterkeohane', 'kamkeiser')",0.0,0.0,7,0.0,0,-1,7,1,35,2,0.3333333333333333,0.0,0
"('info', 'robertbadeer')",0.0,0.0,1,0.0,0,-1,1,1,10,2,0.0,0.0,0
"('sheilaglover', 'cindyolson')",0.0,0.0,6,0.0,0,4,3,2,32,3,0.0,1.0,0
"('karendenne', 'sheilatweed')",0.0,0.0,6,0.0,0,4,3,2,117,82,0.6666666666666666,0.0,0
"('karendenne', 'marycook')",0.0,0.0,33,0.0,0,4,3,11,117,110,0.6666666666666666,0.45454545454545453,0
"('tklohman', 'lisamellencamp')",0.0,0.0,16,0.0,0,6,4,4,8,13,1.0,0.3333333333333333,0
"('robertbadeer', 'davidoxley')",0.0,0.0,4,0.0,0,3,1,4,2,11,0.0,0.6666666666666666,0
"('marieheard', 'inarangel')",0.0,0.0,12,0.0,0,3,2,6,10,31,1.0,0.3333333333333333,0
"('shonawilson', 'matthewlenhart')",0.0,0.0,16,0.0,0,3,4,4,10,42,0.3333333333333333,0.3333333333333333,0
"('drewfossum', 'jayreitmeyer')",0.0,0.0,10,0.0,0,4,5,2,31,13,0.1,1.0,0
"('rosaleefleming', 'cheryljohnson')",0.0,0.0,2,0.0,0,5,1,2,2,48,0.0,1.0,0
"('rosaleefleming', 'sheilatweed')",0.0,0.0,2,0.0,0,5,1,2,2,82,0.0,0.0,0
"('torikuykendall', 'lauraluce')",0.0,0.0,6,0.0,0,3,3,2,42,12,0.3333333333333333,1.0,0
"('sheilatweed', 'shonawilson')",0.0,0.0,8,0.0,0,4,2,4,82,10,0.0,0.3333333333333333,0
"('sallybeck', 'russelldiamond')",0.0,0.0,56,0.0,0,3,8,7,48,79,0.21428571428571427,0.42857142857142855,0
"('vkaminski', 'matthewlenhart')",0.0,0.0,8,0.0,0,-1,2,4,27,42,0.0,0.3333333333333333,0
"('richardshapiro', 'lorrainelindberg')",0.0,0.0,20,0.0,0,4,4,5,147,11,0.5,0.7,0
"('juliamurray', 'torikuykendall')",0.0,0.0,3,0.0,0,4,1,3,2,42,0.0,0.3333333333333333,0
"('timbelden', 'torikuykendall')",0.0,0.0,21,0.0,0,3,7,3,22,42,0.14285714285714285,0.3333333333333333,0
"('sallybeck', 'psellers')",0.0,0.0,24,0.0,0,4,8,3,48,10,0.21428571428571427,1.0,0
"('stuartzisman', 'rickbuy')",0.0,0.0,12,0.0,0,4,3,4,31,6,0.0,0.0,0
"('lesliereeves', 'eldon')",0.0,0.0,4,0.0,0,5,1,4,1,28,0.0,0.6666666666666666,0
"('debraperlingiere', 'dutchquigley')",0.5581106265512472,0.1111111111111111,24,0.16666666666666666,1,2,4,6,66,32,0.3333333333333333,0.2,0
"('psellers', 'suzanneadams')",0.0,0.0,3,0.0,0,6,3,1,10,133,1.0,0.0,0
"('cindyolson', 'tanajones')",0.3789231816899512,0.043478260869565216,44,0.07142857142857142,1,2,2,22,3,386,1.0,0.17316017316017315,0
"('brianredmond', 'rosaleefleming')",0.0,0.0,3,0.0,0,4,3,1,28,2,1.0,0.0,0
